,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
1,397400.0,Unfinished,2.0,3.0,Detached,Evanston,Wood Frame,"Stone, Vinyl",Northwest,"Air Conditioning-Central, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Oven-Microwave, Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,399900.0,Double Garage Attached,Detached,2 Storey,2170.0,1883.0,2.0,2005,09/17/2010,10.0,T3P 1E6
2,437000.0,Unfinished,2.0,3.0,Detached,Tuscany,Wood Frame,Vinyl,Southwest,"Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Gas, Vacuum Systems, Water Softener, Window Coverings-All",Natural Gas,449900.0,Double Garage Attached,Detached,2 Storey,2343.0,1791.0,4.0,2003,11/04/2010,62.0,T3L 2X2
3,400000.0,Fully Finished,2.0,4.0,Detached,Valley Ridge,Wood Frame,Vinyl,North,"Air Conditioning-Central, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,419900.0,Double Garage Attached,Detached,2 Storey,2392.0,2066.0,4.0,1993,10/18/2010,61.0,T3B 5M1
4,340000.0,Unfinished,2.0,3.0,Detached,Copperfield,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,349900.0,Triple Garage Detached,Detached,2 Storey,1855.0,1426.0,3.0,2003,09/24/2010,27.0,T2Z 4C3
5,353500.0,Fully Finished,2.0,3.0,Detached,Canyon Meadows,Wood Frame,"Brick, Stucco",East,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,369900.0,"Single Garage Detached, Insulated, Over Sized, Rear Drive Access",Detached,Bungalow,1895.0,1280.0,1.0,1973,10/08/2010,36.0,T2W 1V3
6,587500.0,Fully Finished,3.0,3.0,Detached,South Calgary,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Garburator, Hood Fan, Refrigerator, Stove-Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,629900.0,Double Garage Detached,Detached,2 Storey,3130.0,1765.0,2.0,1994,09/27/2010,38.0,T2T 1T1
7,850000.0,Unfinished,3.0,3.0,Detached,Aspen Woods,Wood Frame,"Stone, Stucco",West,"Dishwasher-Built-In, Garage Opener-2 Control, Oven-Built-In, Oven-Microwave, Refrigerator, Stove-Electric, Vacuum Systems, Window Coverings-All",Natural Gas,864900.0,"Double Garage Attached, Over Sized",Detached,2 Storey,1180.0,2732.0,4.0,2009,09/10/2010,23.0,T3H 0E8
8,338000.0,Partly Finished,1.0,3.0,Detached,Acadia,Wood Frame,"Metal, Stucco",Southwest,"Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Washer",Natural Gas,350000.0,Double Garage Detached,Detached,Bungalow,2035.0,1228.0,4.0,1969,09/14/2010,29.0,T2H 1P1
9,360000.0,Fully Finished,2.0,3.0,Detached,Copperfield,Wood Frame,"Vinyl, Wood",Northwest,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,373900.0,Double Garage Attached,Detached,2 Storey,1927.0,1323.0,4.0,2005,09/24/2010,29.0,T2Z 4W8
10,352000.0,Fully Finished,2.0,3.0,Detached,Harvest Hills,Wood Frame,Stucco,North,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,367900.0,Double Garage Attached,Detached,2 Storey,1900.0,1515.0,2.0,1992,09/07/2010,11.0,T3K 4C2
11,380000.0,Unfinished,1.0,3.0,Detached,Cambrian Heights,Wood Frame,"Stucco, Wood",Southwest,"Dishwasher-Built-In, Dryer, Refrigerator, Stove-Gas, Washer, Window Coverings-All",Natural Gas,389000.0,Front Drive Access,Detached,Bungalow,2375.0,1237.0,3.0,1958,10/27/2010,50.0,T2K 1H3
12,352500.0,Fully Finished,2.0,4.0,Detached,Huntington Hills,Wood Frame,Vinyl,North,"Alarm/Security System, Dryer, Garage Opener-1 Control, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,369900.0,"Double Garage Detached, RV Parking",Detached,Bi-Level,1947.0,1173.0,4.0,1971,10/08/2010,42.0,T2K 4V5
13,290000.0,Fully Finished,3.0,4.0,Detached,Temple,Wood Frame,Vinyl,East,None,Natural Gas,299900.0,Double Garage Detached,Detached,Bungalow,1935.0,1345.0,2.0,1979,09/09/2010,16.0,T1Y 4V3
14,478000.0,Unfinished,2.0,3.0,Detached,Royal Oak,Wood Frame,"Stone, Vinyl",Southeast,"Dishwasher-Built-In, Hood Fan, Refrigerator, Stove-Electric, Vacuum System-Roughed-In, Window Coverings-All",Natural Gas,489900.0,Double Garage Attached,Detached,2 Storey,2717.0,2142.0,4.0,2005,09/02/2010,13.0,T3G 5X9
15,385000.0,Unfinished,2.0,3.0,Detached,Silverado,Wood Frame,"Cedar, Stone, Vinyl",North,"Dishwasher-Built-In, Garage Opener-1 Control, Hood Fan, Refrigerator, Stove-Electric",Natural Gas,399900.0,Double Garage Attached,Detached,2 Storey,2440.0,1950.0,2.0,2008,11/16/2010,86.0,T2X 0J5
16,547000.0,Fully Finished,3.0,4.0,Detached,Springbank Hill,Wood Frame,"Stone, Vinyl",East,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Microwave Hood Cover, Refrigerator, Stove-Gas, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,547900.0,Double Garage Attached,Detached,2 Storey,3013.0,1905.0,4.0,2002,09/02/2010,8.0,T3H 5E4
17,412500.0,Fully Finished,2.0,3.0,Detached,Coventry Hills,Wood Frame,"Stone, Vinyl",West,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,429900.0,Double Garage Attached,Detached,2 Storey,2062.0,1489.0,2.0,1996,10/29/2010,55.0,T3K 4P4
18,345000.0,"Fully Finished, Suite",3.0,3.0,Detached,Shawnessy,Wood Frame,Stucco,East,"Dishwasher-Built-In, Garage Opener-2 Control, Garburator, Hood Fan, Humidifier-Power (Furnace), Refrigerator, Storage Shed, Stoves-Two, Washer, Window Coverings-All",Natural Gas,355900.0,Double Garage Attached,Detached,2 Sty Split,1935.0,1614.0,6.0,1986,09/29/2010,33.0,T2Y 1H9
19,385500.0,Unfinished,2.0,3.0,Detached,Chaparral,Wood Frame,See Remarks,West,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,397777.0,Double Garage Attached,Detached,2 Storey,2247.0,1792.0,4.0,2001,09/24/2010,22.0,T2X 3N2
20,339900.0,Unfinished,2.0,3.0,Detached,Skyview Ranch,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Refrigerator, Stove-Electric",Natural Gas,339900.0,,Detached,2 Storey,0.0,1537.0,1.0,2010,11/04/2010,78.0,T3N 0B8
