,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
1,362000.0,Fully Finished,2.0,5.0,Detached,Douglasdale/Glen,Wood Frame,"Vinyl, Wood",Southwest,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,379900.0,Double Garage Attached,Detached,Bi-Level,2315.0,1407.0,4.0,1992,09/12/2011,41.0,T2Z 2G3
2,505000.0,Fully Finished,3.0,4.0,Detached,Parkland,Wood Frame,"Brick, Cedar",Southwest,"Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Humidifier-Power (Furnace), Refrigerator, Storage Shed, Stove-Electric, Window Coverings-All",Natural Gas,509900.0,Double Garage Detached,Detached,Bungalow,2692.0,1562.0,4.0,1975,08/31/2011,28.0,T2J 4W3
3,412000.0,"Suite, Fully Finished",3.0,3.0,Detached,Spruce Cliff,Wood Frame,"Stucco, Wood",East,See Remarks,Natural Gas,419900.0,Single Garage Detached,Detached,Bungalow,2429.0,1082.0,1.0,1954,08/16/2011,6.0,T3C 3A5
4,361000.0,Fully Finished,3.0,4.0,Detached,Coventry Hills,Wood Frame,"Stone, Vinyl",East,"Dishwasher-Built-In, Garage Opener-2 Control, Garburator, Microwave Hood Cover, Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Window Coverings-All",Natural Gas,369900.0,"Double Garage Detached, Over Sized",Detached,2 Storey,2204.0,1463.0,2.0,2007,08/19/2011,11.0,T3K 0K4
5,485000.0,Fully Finished,3.0,4.0,Detached,Douglasdale/Glen,Wood Frame,"Brick, Vinyl",East,"Air Conditioning-Central, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Oven-Built-In, Refrigerator, Storage Shed, Stove-Electric, Vacuum System-Roughed-In, Washer, Water Softener, Window Coverings-All",Natural Gas,494900.0,"Double Garage Attached, Insulated, Over Sized",Detached,2 Storey,2655.0,2059.0,4.0,1990,08/26/2011,35.0,T2Z 2E5
6,289500.0,Fully Finished,2.0,3.0,Detached,Coventry Hills,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Hood Fan, Oven-Microwave, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,301900.0,"Parking Pad Cement or Paved, No Assigned Parking",Detached,4 Lvl Split,1745.0,1141.0,2.0,1991,09/06/2011,37.0,T3K 4A7
7,477000.0,Fully Finished,2.0,3.0,Detached,Tuscany,Wood Frame,Vinyl,East,"Air Conditioning-Central, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,479900.0,"Double Garage Attached, Front Drive Access",Detached,2 Storey,3151.0,1883.0,4.0,2000,08/05/2011,13.0,T3L 2L7
8,415000.0,Unfinished,2.0,3.0,Detached,Bridlewood,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,429000.0,Double Garage Attached,Detached,2 Storey,2615.0,2129.0,4.0,2006,11/16/2011,111.0,T2Y 4Y8
9,585000.0,Fully Finished,2.0,4.0,Detached,Dalhousie,Wood Frame,"Metal, Vinyl",Southwest,"Dishwasher-Built-In, Dryer, Oven-Microwave, Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,599900.0,Double Garage Attached,Detached,2 Sty Split,3616.0,2600.0,2.0,1970,10/14/2011,69.0,T2A 1L7
10,430000.0,Fully Finished,3.0,4.0,Detached,Hawkwood,Wood Frame,Vinyl,Southwest,"Air Conditioning-Central, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Garburator, Microwave Hood Cover, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,454900.0,Double Garage Attached,Detached,2 Sty Split,2451.0,1883.0,4.0,1990,10/12/2011,75.0,T3G 3B3
