,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
1,267000.0,Partly Finished,2.0,3.0,Detached,Abbeydale,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Garage Opener-2 Control, Refrigerators-Two, Storage Shed, Stoves-Two, Window Coverings-All",Natural Gas,274900.0,Double Garage Detached,Detached,Bungalow,1568.0,1140.0,2.0,1981,10/01/2010,11.0,T2A 6P1
2,270000.0,Unfinished,1.0,3.0,Detached,McKenzie Lake,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Garburator, Oven-Microwave, Refrigerator, Stove-Electric, Vacuum Systems, Window Coverings-All",Natural Gas,270000.0,RV Parking,Detached,2 Storey,1566.0,1162.0,2.0,1982,10/20/2010,37.0,T2Z 1V9
3,749000.0,Fully Finished,3.0,3.0,Semi Detached,Mount Pleasant,Wood Frame,"Stone, Stucco",North,"Alarm/Security System, Dishwasher-Built-In, Garage Opener, Garage Opener-2 Control, Hood Fan, Oven-Microwave, Refrigerator, Stove-Gas, Vacuum System-Roughed-In",Natural Gas,769900.0,Double Garage Detached,Attached,2 Storey,2925.0,1869.0,2.0,2009,09/22/2010,11.0,T2M 1N5
4,400000.0,Fully Finished,2.0,4.0,Detached,Sundance,Wood Frame,"Brick, Cedar",East,"Dishwasher-Built-In, Garage Opener-2 Control, Garburator, Oven-Microwave, Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Window Coverings-All",Natural Gas,419900.0,"Double Garage Attached, Over Sized",Detached,2 Sty Split,2260.0,1754.0,2.0,1986,11/03/2010,51.0,T2X 2L7
5,895000.0,Fully Finished,3.0,5.0,Detached,Patterson,Wood Frame,Stucco,South,"Air Conditioning-Central, Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Oven-Built-In, Oven-Microwave, Refrigerator, Vacuum System-Roughed-In, Washer, Window Coverings-All",Natural Gas,929900.0,Triple Garage Attached,Detached,Bungalow,4862.0,2421.0,3.0,1994,11/09/2010,58.0,T3H 3B2
6,346000.0,Fully Finished,3.0,5.0,Detached,Whitehorn,Wood Frame,Metal,East,"Air Cleaner-Electronic, Dishwasher-Built-In, Microwave Hood Cover, Refrigerator, See Remarks, Storage Shed, Stove-Electric, Vacuum System Attachments, Water Softener, Window Coverings-All",Natural Gas,359900.0,"Single Carport, Front Drive Access",Detached,2 Sty Split,1800.0,1819.0,2.0,1979,11/05/2010,46.0,T1Y 5H5
7,405000.0,Unfinished,2.0,3.0,Detached,Shawnessy,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Fan-Ceiling, Garage Control, Garage Opener-2 Control, Garburator, Oven-Microwave, Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Window Coverings-All",Natural Gas,429000.0,"Double Garage Attached, Over Sized",Detached,2 Storey,2105.0,1701.0,4.0,1992,10/21/2010,32.0,T2Y 3A5
8,365000.0,Fully Finished,3.0,3.0,Detached,Country Hills,Wood Frame,Vinyl,North,"Air Conditioning-Central, Alarm/Security System, Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Oven-Microwave, Refrigerator, Stove-Electric, Vacuum System Attachments, Window Coverings-All",Natural Gas,375000.0,Double Garage Attached,Detached,2 Storey,1942.0,1430.0,2.0,1999,10/20/2010,41.0,T3K 5G4
9,347000.0,Fully Finished,2.0,4.0,Detached,Woodbine,Wood Frame,Cedar,East,None,Natural Gas,359900.0,"Double Garage Attached, RV Parking",Detached,2 Sty Split,2385.0,2023.0,4.0,1981,11/08/2010,56.0,T2W 4L7
10,620000.0,Unfinished,2.0,3.0,Semi Detached,Winston Heights/Mountview,Wood Frame,"Stone, Stucco, Wood",East,"Oven-Built-In, Oven-Microwave, Refrigerator, Stove-Gas",Natural Gas,669000.0,"Double Garage Detached, Insulated, Rear Drive Access",Attached,2 Storey,2985.0,1882.0,4.0,2008,11/10/2010,63.0,T2E 4C7
11,458500.0,Partly Finished,2.0,3.0,Detached,Panorama Hills,Wood Frame,"Stone, Vinyl",West,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Oven-Microwave, Refrigerator, Stove-Electric, Vacuum System-Roughed-In, Washer, Window Coverings-All",Natural Gas,468800.0,Double Garage Attached,Detached,2 Storey,2572.0,2055.0,4.0,2005,09/28/2010,17.0,T3K 6J2
12,257000.0,Partly Finished,2.0,5.0,Detached,Forest Lawn,Wood Frame,"Brick, Stucco",West,"Dryer, Fan-Ceiling, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,265000.0,Double Garage Detached,Detached,Bungalow,1641.0,1151.0,4.0,1964,10/08/2010,14.0,T2B 1J1
13,370000.0,Unfinished,2.0,3.0,Detached,Sage Hill,Wood Frame,Stucco,Northwest,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Humidifier-Power (Furnace), Oven-Microwave, Refrigerator, Stove-Electric, Vacuum System-Roughed-In, Washer",Natural Gas,374900.0,Double Garage Attached,Detached,2 Storey,2000.0,1666.0,2.0,2010,10/22/2010,38.0,T3R 0E4
14,430000.0,Unfinished,2.0,3.0,Detached,Silverado,Wood Frame,"Stone, Vinyl",Southwest,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Humidifier-Power (Furnace), Refrigerator, Stove-Electric, Washer",Natural Gas,443960.0,Double Garage Attached,Detached,2 Storey,2500.0,2126.0,2.0,2010,10/13/2010,27.0,T2X 0J7
15,564000.0,Fully Finished,3.0,4.0,Detached,Richmond,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Garburator, Oven-Microwave, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,574900.0,Double Garage Detached,Detached,2 Storey,2792.0,1754.0,4.0,1994,09/17/2010,9.0,T2H 1H7
16,460000.0,Fully Finished,2.0,5.0,Detached,Haysboro,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Oven-Microwave, Refrigerator, Stove-Electric, Washer",Natural Gas,475000.0,"Single Garage Detached, Over Sized, RV Parking",Detached,Bungalow,2132.0,1044.0,5.0,1958,11/05/2010,42.0,T2V 3J2
17,275000.0,Partly Finished,1.0,4.0,Detached,Bridlewood,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Refrigerator, Stove-Electric, Washer",Natural Gas,299800.0,Rear Drive Access,Detached,2 Storey,1642.0,1173.0,2.0,2000,10/24/2010,46.0,T2Y 3W9
18,420000.0,Fully Finished,2.0,4.0,Detached,Shawnessy,Wood Frame,Vinyl,North,"Air Conditioning-Central, Dishwasher-Built-In, Garage Opener-1 Control, Refrigerator, Stove-Electric, Vacuum System-Roughed-In, Window Coverings-All",Natural Gas,434900.0,Double Garage Attached,Detached,2 Storey,2399.0,1910.0,4.0,2002,10/20/2010,35.0,T2Y 4L7
19,380000.0,Fully Finished,2.0,3.0,Detached,Coventry Hills,Wood Frame,"Stone, Vinyl",South,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Refrigerators-Two, Storage Shed, Stove-Electric, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,395833.0,Double Garage Attached,Detached,2 Storey,2171.0,1593.0,4.0,2002,10/26/2010,35.0,T3K 5R2
