,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
42,352000.0,"Fully Finished, Suite",2.0,3.0,Detached,Marlborough,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Garage Control, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Vacuum System-Roughed-In",Natural Gas,365000.0,Double Garage Detached,Detached,Bungalow,1788.0,960.0,4.0,1974,09/29/2013,9.0,T2A 3E8
43,329000.0,Fully Finished,2.0,3.0,Detached,Huntington Hills,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,329888.0,,Detached,Bi-Level,1596.0,818.0,1.0,1989,09/24/2013,9.0,T2K 6J4
44,450000.0,Unfinished,2.0,3.0,Detached,Hawkwood,Wood Frame,"Brick, Stucco",West,"Dishwasher-Built-In, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,469000.0,Double Garage Attached,Detached,2 Sty Split,2765.0,1894.0,4.0,1990,09/17/2013,5.0,T3G 3C3
45,369000.0,Fully Finished,3.0,4.0,Detached,Castleridge,Wood Frame,Vinyl,Southwest,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Freezer, Garage Opener-2 Control, Humidifier-Power (Furnace), Microwave Hood Cover, Refrigerators-Two, Stoves-Two, Washer, Window Coverings-All",Natural Gas,375000.0,"Double Garage Detached, RV Parking",Detached,Bungalow,2035.0,1292.0,4.0,1981,10/10/2013,14.0,T3J 1S7
46,475000.0,Fully Finished,2.0,3.0,Detached,Thorncliffe,Wood Frame,Stucco,East,"Air Cleaner-Electronic, Dishwasher-Built-In, Garage Opener-1 Control, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Window Coverings-All",Natural Gas,499900.0,"Single Garage Attached, Front Drive Access",Detached,Bungalow,2592.0,1204.0,2.0,1965,10/05/2013,22.0,T2K 3M5
47,569900.0,Fully Finished,3.0,3.0,Detached,Royal Oak,Wood Frame,"Stone, Vinyl",Southeast,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-1 Control, Hood Fan, Oven-Built-In, Refrigerator, Storage Shed, Stove-Countertop Electric, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,569900.0,Double Garage Attached,Detached,2 Storey,2858.0,2012.0,4.0,2001,09/27/2013,12.0,T3G 4Y7
48,660000.0,Fully Finished,3.0,4.0,Detached,Killarney/Glengarry,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Garage Control, Garburator, Microwave Hood Cover, Refrigerator, Stove-Gas, Washer, Window Coverings-All",Natural Gas,669900.0,Double Garage Detached,Detached,2 Storey,3739.0,1668.0,3.0,2002,10/02/2013,16.0,T3E 2N6
49,521000.0,"Fully Finished, Suite",2.0,5.0,Detached,Winston Heights/Mountview,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Refrigerators-Two, Stoves-Two, Washer, Window Coverings-All",Natural Gas,519900.0,"Single Garage Detached, Over Sized",Detached,Bungalow,2807.0,1130.0,1.0,1955,09/24/2013,3.0,T2E 5P3
50,432000.0,Unfinished,2.0,3.0,Detached,Shawnessy,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Garage Control, Garage Opener-2 Control, Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Window Coverings-All",Natural Gas,439900.0,Double Garage Attached,Detached,2 Storey,2408.0,1829.0,4.0,1991,10/02/2013,12.0,T2Y 2Y6
51,690000.0,Unfinished,2.0,4.0,Detached,Mahogany,Wood Frame,"Stone, Stucco",Southeast,"Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Oven-Built-In, Oven-Microwave, Refrigerator, Stove-Countertop Gas, Vacuum System Attachments, Water Softener, Window Coverings-All",Natural Gas,699900.0,Double Garage Attached,Detached,2 Storey,4412.0,2814.0,4.0,2012,09/26/2013,9.0,T3M 0Y1
52,638500.0,Unfinished,2.0,3.0,Detached,Sherwood,Wood Frame,"Fiber Cement Siding, Stone",North,"Dishwasher - Energy Star, Dryer, Garage Opener-2 Control, Humidifier-Power (Furnace), Microwave Hood Cover, Refridgerator - Energy Star, Stove-Electric, Vacuum System-Roughed-In, Washer",Natural Gas,644900.0,"Double Garage Attached, Insulated",Detached,2 Storey,1175.0,2309.0,2.0,2013,10/31/2013,34.0,T3R 0N6
53,397500.0,Fully Finished,1.0,3.0,Detached,Woodlands,Wood Frame,Metal,East,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Garburator, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,399900.0,"Double Garage Detached, Over Sized",Detached,Bungalow,2275.0,1140.0,2.0,1978,09/18/2013,5.0,T2W 3K2
54,592500.0,Fully Finished,2.0,4.0,Detached,Garrison Woods,Wood Frame,"Stone, Vinyl",South,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Oven-Microwave, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,609900.0,Double Garage Detached,Detached,2 Storey,3202.0,1151.0,2.0,1999,10/24/2013,29.0,T2T 6B6
55,385000.0,Partly Finished,2.0,4.0,Detached,Martindale,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Garage Opener-2 Control, Garburator, Hood Fan, Microwave Hood Cover, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,389500.0,Double Garage Attached,Detached,2 Storey,2070.0,1481.0,4.0,2000,09/21/2013,8.0,T3J 4H6
56,312000.0,Fully Finished,2.0,4.0,Detached,Forest Heights,Wood Frame,"Brick, Stucco, Wood",West,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Hood Fan, Refrigerator, See Remarks, Stove-Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,329900.0,Double Garage Detached,Detached,Bungalow,1934.0,1194.0,4.0,1975,10/22/2013,29.0,T2A 5G1
57,480000.0,Unfinished,1.0,3.0,Detached,Cambrian Heights,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,499000.0,Single Garage Detached,Detached,Bungalow,2702.0,1194.0,3.0,1958,10/11/2013,21.0,T2K 1H3
58,601646.0,,2.0,3.0,Row,Altadore,Wood Frame,"Stone, Stucco, Wood",South,"Dishwasher-Built-In, Garage Opener-1 Control, Microwave Hood Cover, Refrigerator, Stove-Electric",Natural Gas,594900.0,Single Garage Attached,Attached,2 Storey,3200.0,1711.0,1.0,2013,10/16/2013,19.0,T2T 2E1
59,394000.0,Partly Finished,2.0,3.0,Detached,Riverbend,Wood Frame,Vinyl,Southwest,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Hood Fan, Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Electric,398000.0,"Double Garage Detached, Over Sized",Detached,2 Storey,2206.0,1514.0,1.0,1992,09/26/2013,10.0,T2C 4C3
60,422000.0,Fully Finished,3.0,3.0,Detached,Coventry Hills,Wood Frame,"Vinyl, Wood",South,"Alarm/Security System, Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Oven-Microwave, Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Window Coverings-All",Natural Gas,429900.0,Double Garage Attached,Detached,Bi-Level,2373.0,1377.0,4.0,2004,10/08/2013,14.0,T3K 5V9
61,227000.0,Fully Finished,2.0,4.0,Semi Detached,Falconridge,Wood Frame,Metal,East,"Dishwasher-Built-In, Dryer, Refrigerator, Stove-Electric, Washer",Natural Gas,239900.0,,Attached,2 Storey,1296.0,1108.0,2.0,1981,10/31/2013,36.0,T3J 1W7
62,498888.0,Partly Finished,2.0,4.0,Detached,Evergreen,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Microwave Hood Cover, Refrigerator, Stove-Countertop Electric, Washer, Window Coverings-All",Natural Gas,498888.0,Double Garage Attached,Detached,2 Storey,2803.0,1933.0,4.0,2007,10/13/2013,26.0,T2Y 5E6
63,445000.0,Unfinished,2.0,3.0,Detached,Shawnessy,Wood Frame,Vinyl,East,"Air Conditioning-Central, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Vacuum System-Roughed-In, Washer, Window Coverings-All",Natural Gas,449900.0,Double Garage Attached,Detached,2 Storey,2832.0,2088.0,4.0,1998,09/25/2013,9.0,T2Y 3L7
64,402000.0,Unfinished,2.0,3.0,Detached,Chaparral,Wood Frame,"Stone, Vinyl",North,"Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Oven-Microwave, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,419900.0,Double Garage Attached,Detached,2 Storey,2468.0,1653.0,4.0,2002,10/11/2013,25.0,T2X 3S2
65,299800.0,,2.0,5.0,Detached,Temple,Wood Frame,Metal,West,Hood Fan,Natural Gas,299800.0,Double Garage Detached,Detached,Bungalow,1849.0,1011.0,2.0,1977,10/18/2013,28.0,T1Y 3L9
66,573000.0,Unfinished,2.0,3.0,Detached,Diamond Cove,Wood Frame,Stucco,South,"Air Conditioning-Central, Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Garburator, Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,599900.0,Double Garage Attached,Detached,2 Storey,4109.0,2274.0,2.0,1992,10/25/2013,40.0,T2J 7B1
67,445000.0,Fully Finished,2.0,4.0,Detached,Richmond,Wood Frame,"Vinyl, Wood",West,"Dishwasher-Built-In, Dryer, Freezer, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,460000.0,Rear Drive Access,Detached,Bungalow,2487.0,1071.0,2.0,1992,10/12/2013,18.0,T2T 5H3
68,716000.0,Fully Finished,3.0,4.0,Detached,McKenzie Lake,Wood Frame,"Brick, Stucco",East,"Air Conditioning-Central, Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Refrigerator, Stove-Gas, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,739900.0,Double Garage Attached,Detached,2 Storey,4858.0,2627.0,4.0,1994,10/04/2013,12.0,T2Z 2N8
69,555000.0,Fully Finished,3.0,4.0,Semi Detached,Scenic Acres,Wood Frame,Stucco,Northeast,"Air Conditioner-Window, Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Garburator, Hood Fan, Hot Water Instant, Refrigerator, Stove-Countertop Gas, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,575000.0,Double Garage Attached,Attached,Bungalow,3231.0,1474.0,4.0,1999,10/30/2013,43.0,T3L 2E1
70,435000.0,Fully Finished,2.0,4.0,Detached,Mayland Heights,Wood Frame,"Stucco, Wood",East,"Dishwasher-Built-In, Dryer, Garage Opener, Garburator, Humidifier-Power (Furnace), Oven-Built-In, Oven-Microwave, Refrigerators-Two, Storage Shed, Stove-Gas, Vacuum System Attachments, Washer",Natural Gas,446000.0,Single Garage Detached,Detached,Bi-Level,2105.0,990.0,3.0,1962,09/27/2013,8.0,T2E 5Z6
71,577500.0,Partly Finished,2.0,4.0,Detached,Lakeview,Wood Frame,Stucco,West,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Garage Opener-2 Control, Microwave Hood Cover, Refrigerator, See Remarks, Storage Shed, Stove-Gas, Washer, Window Coverings-All",Natural Gas,589000.0,"Single Garage Detached, Double Garage Detached",Detached,4 Lvl Split,3100.0,1054.0,3.0,1961,09/26/2013,10.0,T3E 5V4
72,390000.0,Unfinished,2.0,3.0,Detached,Saddle Ridge,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Garage Opener, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,399800.0,"Double Garage Attached, Front Drive Access",Detached,2 Storey,2336.0,1636.0,10.0,2006,10/21/2013,34.0,T3J 5J1
