,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
1,989000.0,Fully Finished,3.0,1.0,Semi Detached,West Hillhurst,Wood Frame,"Brick, Stucco",North,"Dishwasher-Built-In, Garage Control, Hood Fan, Oven-Microwave, Refrigerator, Stove-Gas",Natural Gas,989000.0,Double Garage Detached,Attached,2 Storey,3000.0,1934.0,2.0,2014,05/26/2014,5.0,T2N 0L2
2,336500.0,Unfinished,2.0,3.0,Row,Country Hills,Wood Frame,"Brick, Vinyl",West,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Garburator, Hood Fan, Refrigerator, Stove-Electric, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,339900.0,"Single Garage Attached, Insulated, Front Drive Access",Attached,4 Lvl Split,1754.0,1285.0,2.0,1999,06/04/2014,13.0,T3K 5G7
3,325000.0,"Suite, Fully Finished",2.0,3.0,Detached,Martindale,Wood Frame,Vinyl,North,"Dryer, Refrigerators-Two, Stoves-Two, Washer, Window Coverings-All",Natural Gas,329900.0,Parking Pad Cement or Paved,Detached,Bi-Level,1599.0,812.0,3.0,1999,06/03/2014,13.0,T3J 3Z8
4,767500.0,Fully Finished,4.0,5.0,Detached,Signal Hill,Wood Frame,"Brick, Stucco",East,"Air Conditioning-Central, Alarm/Security System, Compactor, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Garburator, Oven-Built-In, Refrigerators-Two, Stove-Countertop Gas, Vacuum System Attachments, Washer, Water Softener, Window Coverings-All",Natural Gas,798000.0,Double Garage Attached,Detached,Bungalow,3941.0,2744.0,4.0,1987,06/20/2014,25.0,T3H 2J4
5,639000.0,Fully Finished,3.0,4.0,Detached,Signal Hill,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener, Garage Opener-2 Control, Hood Fan, Oven-Built-In, Oven-Microwave, Refrigerator, Stove-Countertop Electric, Washer, Window Coverings-All",Natural Gas,650000.0,Double Garage Attached,Detached,2 Storey,3451.0,1948.0,4.0,2001,06/04/2014,13.0,T3H 3S3
6,320000.0,Unfinished,1.0,1.0,Detached,Bowness,Wood Frame,Vinyl,North,"Dryer, Refrigerator, Stove-Electric, Washer",Natural Gas,349900.0,,Detached,Bungalow,2054.0,505.0,1.0,1940,08/30/2014,95.0,T3A 4Z4
7,595000.0,Fully Finished,2.0,5.0,Detached,Cambrian Heights,Wood Frame,"Stucco, Wood",Southwest,"Dishwasher-Built-In, Fan-Ceiling, Hood Fan, Oven-Microwave, Refrigerator, Stove-Gas, Vacuum Systems",Natural Gas,599900.0,Double Garage Detached,Detached,Bungalow,3426.0,1241.0,2.0,1957,07/02/2014,34.0,T2K 1Y1
8,825000.0,Fully Finished,3.0,4.0,Semi Detached,Killarney/Glengarry,Wood Frame,"Cedar, Stone, Stucco",West,"Dishwasher-Built-In, Garage Opener-2 Control, Oven-Built-In, Oven-Microwave, Refrigerator, Stove-Countertop Gas",Natural Gas,839900.0,Double Garage Detached,Attached,2 Storey,0.0,1851.0,3.0,2014,07/01/2014,36.0,T3E 2W5
9,457500.0,Partly Finished,2.0,4.0,Detached,Woodbine,Wood Frame,"Brick, Wood",East,"Dishwasher-Built-In, Dryer, Garage Opener, Garage Opener-1 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,464700.0,Single Garage Attached,Detached,2 Sty Split,2468.0,1679.0,3.0,1979,06/05/2014,9.0,T2W 3T3
10,376500.0,"Unfinished, Partly Finished",2.0,3.0,Detached,Coventry Hills,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Hood Fan, Oven-Microwave, Refrigerator, Stove-Gas, Washer, Window Coverings-All",Natural Gas,379900.0,Double Garage Detached,Detached,4 Lvl Split,2013.0,959.0,2.0,1994,06/18/2014,22.0,T3K 4G1
11,560000.0,Unfinished,2.0,3.0,Detached,Chaparral,Wood Frame,Vinyl,East,"Air Conditioner-Window, Dishwasher-Built-In, Fan-Ceiling, Garage Opener-2 Control, Garburator, Hood Fan, Humidifier-Power (Furnace), Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Water Softener, Window Coverings-All",Natural Gas,569500.0,Double Garage Attached,Detached,2 Storey,2749.0,1948.0,2.0,1998,06/03/2014,12.0,T2X 3N8
12,389900.0,Fully Finished,3.0,4.0,Detached,Taradale,Concrete,Vinyl,South,"Dishwasher-Built-In, Hood Fan, Refrigerator, Stove-Electric",Natural Gas,389900.0,Parking Pad Cement or Paved,Detached,2 Storey,1944.0,1389.0,2.0,1999,06/07/2014,9.0,T3J 3X3
13,370000.0,Unfinished,2.0,3.0,Detached,Saddle Ridge,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Garage Opener, Garage Opener-1 Control, Hood Fan, Refrigerator, Stove-Gas, Washer, Window Coverings-All",Natural Gas,380000.0,Double Garage Detached,Detached,2 Storey,2061.0,1410.0,2.0,2003,06/10/2014,13.0,T3J 5B7
14,583000.0,Fully Finished,2.0,4.0,Detached,Dalhousie,Wood Frame,Cedar,Southeast,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Garburator, Hood Fan, Refrigerator, Stove-Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,600000.0,Double Garage Attached,Detached,2 Sty Split,3360.0,1931.0,4.0,1975,06/21/2014,29.0,T3A 1S4
15,376750.0,Unfinished,2.0,4.0,Detached,McKenzie Lake,Wood Frame,"Vinyl, Wood",Northwest,"Dishwasher-Built-In, Hood Fan, Humidifier-Power (Furnace), Refrigerators-Two, Storage Shed, Stove-Electric, Window Coverings-All",Natural Gas,379900.0,"Parking Pad Cement or Paved, Rear Drive Access, RV Parking",Detached,4 Lvl Split,1846.0,1096.0,2.0,1982,06/11/2014,15.0,T2Z 1W9
16,1110000.0,Fully Finished,3.0,4.0,Detached,Springbank Hill,Wood Frame,"Brick, Stucco",East,"Air Conditioning-Central, Dishwasher-Built-In, Garage Opener-2 Control, Garburator, Hood Fan, Microwave Hood Cover, Oven-Built-In, Refrigerator, Storage Shed, Stove-Countertop Gas, Window Coverings-All",Natural Gas,1150000.0,"Double Garage Attached, Heated, Over Sized",Detached,2 Storey,6322.0,2565.0,5.0,2004,06/28/2014,35.0,T3H 5M5
17,278000.0,Fully Finished,2.0,4.0,Semi Detached,Dover,Wood Frame,Stucco,North,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerator, Stove-Electric, Washer",Natural Gas,289900.0,Double Garage Detached,Attached,Bi-Level,1539.0,962.0,2.0,1975,06/17/2014,23.0,T2B 2H2
18,412000.0,Fully Finished,3.0,4.0,Detached,Coral Springs,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Refrigerator, Storage Shed, Stove-Electric",Natural Gas,425000.0,Double Garage Attached,Detached,2 Storey,2165.0,1537.0,4.0,1996,06/17/2014,19.0,T3J 3P7
19,365000.0,Unfinished,2.0,3.0,Detached,McKenzie Towne,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Humidifier-Power (Furnace), Refrigerator, Stove-Electric, Vacuum System-Roughed-In, Washer, Window Coverings-All",Natural Gas,369900.0,Rear Drive Access,Detached,2 Storey,1918.0,1291.0,2.0,2004,07/29/2014,66.0,T2Z 4P7
20,340000.0,Fully Finished,2.0,4.0,Semi Detached,McKenzie Towne,Wood Frame,"Vinyl, Wood",West,"Dishwasher-Built-In, Dryer, Freezer, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,347500.0,Front and Rear Drive Access,Attached,2 Storey,1817.0,1115.0,2.0,2005,07/11/2014,45.0,T2Z 4Z8
21,3200000.0,Fully Finished,5.0,5.0,Detached,Upper Mount Royal,Wood Frame,"Brick, Stucco",Northeast,"Dishwasher-Built-In, Garage Opener-2 Control, Refrigerator, See Remarks, Stove-Countertop Gas, Vacuum System Attachments, Vacuum Systems, Window Coverings-All",Natural Gas,3390000.0,Triple Garage Attached,Detached,2 Storey,26868.0,4757.0,3.0,1949,08/05/2014,69.0,T2S 0N6
22,654000.0,Unfinished,2.0,3.0,Detached,Royal Oak,Wood Frame,"Stone, Vinyl",Northeast,"Dishwasher-Built-In, Dryer, Garburator, Microwave Hood Cover, Oven-Microwave, Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,647000.0,Double Garage Attached,Detached,2 Storey,3540.0,2349.0,4.0,2002,06/06/2014,10.0,T3G 5L8
23,312500.0,,2.0,2.0,Row,Skyview Ranch,Concrete,"Stone, Vinyl",South,"Dishwasher-Built-In, Microwave Hood Cover, Refrigerator, Stove-Electric",Natural Gas,319900.0,"Single Garage Attached, Front Drive Access",Attached,2 Storey,1476.0,1220.0,2.0,2010,06/27/2014,28.0,T3N 0G2
24,372500.0,Unfinished,2.0,2.0,Detached,Ogden,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Microwave Hood Cover, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,375000.0,No Assigned Parking,Detached,2 Storey,2079.0,1291.0,4.0,2009,05/29/2014,6.0,T2Z 0Z3
25,330500.0,"Fully Finished, Suite",2.0,4.0,Detached,Martindale,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Refrigerators-Two, Storage Shed, Stoves-Two, Washer, Window Coverings-All",Natural Gas,325000.0,,Detached,Bi-Level,1632.0,866.0,2.0,1992,05/30/2014,8.0,T3J 3L4
26,796000.0,Unfinished,2.0,3.0,Detached,West Springs,Wood Frame,"Stone, Stucco",East,"Alarm/Security System, Dishwasher-Built-In, Garage Opener-2 Control, Oven-Microwave, Refrigerator, Stove-Gas, Vacuum System Attachments, Water Softener",Natural Gas,799800.0,"Double Garage Attached, Over Sized",Detached,2 Storey,5105.0,2535.0,2.0,2009,07/21/2014,55.0,T3H 0M8
