,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
1,750000.0,Fully Finished,3.0,3.0,Detached,Chinook Park,Wood Frame,"Brick, Wood",North,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Oven-Microwave, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,798777.0,"Double Garage Detached, Over Sized",Detached,Bungalow,3854.0,1313.0,2.0,1961,10/11/2011,126.0,T2V 2R3
2,436000.0,Partly Finished,3.0,4.0,Detached,Riverbend,Wood Frame,Vinyl,Northwest,"Dishwasher-Built-In, Fan-Ceiling, Garage Opener-2 Control, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Window Coverings-All",Natural Gas,449900.0,Double Garage Attached,Detached,2 Storey,2187.0,1862.0,2.0,1992,07/06/2011,27.0,T2C 4A9
3,398800.0,Partly Finished,1.0,2.0,Detached,Crescent Heights,Wood Frame,"Metal, Vinyl",South,"Compactor, Dishwasher-Built-In, Refrigerator, Stove-Electric",Natural Gas,398800.0,Front Drive Access,Detached,1 & Half St,2170.0,1149.0,2.0,1908,06/24/2011,10.0,T2M 2Y8
4,290000.0,Unfinished,1.0,3.0,Detached,Hidden Valley,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Hood Fan, Refrigerator, See Remarks, Stove-Countertop Electric, Window Coverings-All",Natural Gas,294900.0,Rear Drive Access,Detached,2 Storey,1742.0,1130.0,1.0,1997,06/28/2011,12.0,T3A 5S7
5,410000.0,Unfinished,2.0,4.0,Detached,Bridlewood,Wood Frame,"Brick, Vinyl",West,"Dishwasher-Built-In, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,424900.0,Double Garage Attached,Detached,2 Storey,2502.0,2001.0,4.0,2006,08/04/2011,51.0,T2Y 5J3
6,323500.0,Fully Finished,1.0,3.0,Detached,Temple,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Garburator, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,324900.0,"Double Garage Detached, Over Sized, Rear Drive Access",Detached,2 Storey,1975.0,1829.0,2.0,1977,09/09/2011,80.0,T1Y 3M3
7,527000.0,Fully Finished,2.0,4.0,Detached,Bowness,Wood Frame,"Cedar, Stone, Stucco",North,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Hood Fan, Oven-Built-In, Refrigerator, Stove-Countertop Gas, Stove-Electric, Washer",Natural Gas,564900.0,Double Garage Attached,Detached,5 Lvl Split,1867.0,1799.0,4.0,1961,09/06/2011,82.0,T3B 2B5
8,438000.0,Fully Finished,3.0,3.0,Detached,Panorama Hills,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerator, Stove-Electric, Washer",Natural Gas,449900.0,Double Garage Attached,Detached,2 Storey,2561.0,1712.0,2.0,2001,07/07/2011,25.0,T3K 5P5
9,415000.0,Unfinished,2.0,3.0,Detached,Arbour Lake,Wood Frame,"Brick, Vinyl",East,"Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Refrigerators-Two, Stove-Electric, Vacuum System Attachments, Window Coverings-All",Natural Gas,423900.0,Double Garage Attached,Detached,2 Storey,2304.0,1722.0,2.0,1996,06/29/2011,11.0,T3G 4B4
10,459000.0,Unfinished,2.0,3.0,Semi Detached,Highland Park,Wood Frame,Stucco,North,Alarm/Security System,Natural Gas,459000.0,Double Carport,Attached,2 Storey,3327.0,1786.0,4.0,2010,06/30/2011,16.0,T2E 2J8
11,305000.0,Fully Finished,2.0,4.0,Detached,Woodbine,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,315000.0,,Detached,4 Lvl Split,1819.0,1085.0,1.0,1980,09/15/2011,88.0,T2W 4M9
12,325000.0,Fully Finished,1.0,4.0,Detached,Thorncliffe,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Freezer, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,349888.0,Single Garage Detached,Detached,Bungalow,1927.0,893.0,4.0,1964,07/18/2011,32.0,T2K 3W1
13,430000.0,Fully Finished,2.0,3.0,Detached,Bridlewood,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Vacuum System-Roughed-In, Window Coverings-All",Natural Gas,439888.0,"Double Garage Attached, Insulated",Detached,2 Storey,2655.0,1956.0,4.0,2006,06/28/2011,19.0,T2Y 4Y5
14,406000.0,Fully Finished,3.0,3.0,Detached,Hidden Valley,Wood Frame,Stucco,East,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Storage Shed, Stove-Countertop Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,419900.0,Double Garage Attached,Detached,2 Storey,2270.0,1919.0,4.0,1993,09/06/2011,88.0,T3A 5C8
15,365100.0,Fully Finished,2.0,4.0,Detached,McKenzie Towne,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Freezer, Garage Opener-1 Control, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,364900.0,"Double Garage Detached, Over Sized",Detached,2 Storey,2048.0,1334.0,2.0,2002,08/08/2011,47.0,T2Z 4H8
16,363000.0,Fully Finished,2.0,3.0,Detached,Beddington Heights,Wood Frame,"Brick, Metal",South,"Air Conditioning-Central, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Garburator, Hood Fan, Oven-Microwave, Refrigerator, Stove-Electric, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,369900.0,Double Garage Detached,Detached,Bungalow,1963.0,1343.0,4.0,1979,06/24/2011,13.0,T3K 1H3
17,593000.0,Fully Finished,3.0,4.0,Detached,Edgemont,Wood Frame,"Stone, Vinyl",Northwest,"Alarm/Security System, Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener, Hood Fan, Refrigerator, Stove-Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,599900.0,"Double Garage Attached, Heated",Detached,2 Storey,3347.0,2094.0,4.0,1997,06/24/2011,7.0,T3A 5T4
18,415000.0,Fully Finished,2.0,4.0,Detached,Canyon Meadows,Wood Frame,Metal,West,"Dishwasher-Built-In, Garage Opener-2 Control, Garburator, Hood Fan, Humidifier-Power (Furnace), Refrigerator, Stove-Gas, Vacuum System Attachments, Water Softener, Window Coverings-All",Natural Gas,424900.0,"Double Garage Detached, Rear Drive Access",Detached,Bungalow,2499.0,1205.0,2.0,1970,07/26/2011,43.0,T2W 1J3
19,324900.0,Fully Finished,2.0,3.0,Detached,Martindale,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Garage Opener-1 Control, Refrigerator, Stove-Gas, Vacuum System-Roughed-In, Window Coverings-All",Natural Gas,324900.0,"Double Garage Detached, Insulated",Detached,2 Storey,1762.0,1216.0,2.0,2000,07/05/2011,24.0,T3J 4H9
20,380000.0,Fully Finished,2.0,3.0,Detached,Riverbend,Wood Frame,Vinyl,Southeast,"Air Conditioning-Central, Dishwasher-Built-In, Fan-Ceiling, Garage Opener-2 Control, Refrigerator, Storage Shed, Stove-Electric, Window Coverings-All",Natural Gas,389900.0,"Double Garage Attached, Over Sized",Detached,2 Storey,2196.0,1640.0,2.0,1993,06/25/2011,14.0,T2C 4B1
21,560000.0,Suite,2.0,4.0,Detached,Richmond,Wood Frame,"Stucco, Wood",South,"Dishwasher-Built-In, Dryer, Refrigerators-Two, Stove-Countertop Electric, Stove-Countertop Gas, Washer, Window Coverings-All",Natural Gas,569900.0,Double Garage Detached,Detached,Bungalow,2828.0,1011.0,2.0,1952,08/15/2011,68.0,T2T 1N9
