,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
1,740000.0,Fully Finished,4.0,5.0,Detached,Richmond,Wood Frame,"Brick, Stone, Stucco",South,"Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Gas, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,749900.0,Double Garage Detached,Detached,5 Lvl Split,4077.0,1689.0,2.0,2002,08/19/2014,19.0,T2T 1X3
2,359900.0,Fully Finished,1.0,3.0,Detached,Ogden,Wood Frame,Stucco,West,"Dishwasher-Portable, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,359900.0,"Single Garage Detached, Over Sized",Detached,Bungalow,1991.0,1184.0,1.0,1961,07/28/2014,10.0,T2C 0M6
3,522000.0,Unfinished,2.0,4.0,Detached,Skyview Ranch,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Dryer, Garage Control, Garage Opener-1 Control, Garage Opener-2 Control, Refrigerator, Stove-Electric, Vacuum System-Roughed-In, Washer - Energy Star, Window Coverings-All",Natural Gas,529500.0,Double Garage Attached,Detached,2 Storey,2860.0,2219.0,4.0,2010,08/16/2014,28.0,T3N 0C7
4,412000.0,Fully Finished,1.0,4.0,Detached,Braeside,Wood Frame,Stucco,North,"Dishwasher-Built-In, Dryer, Freezer, Garage Opener-1 Control, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,409800.0,Double Garage Detached,Detached,Bi-Level,2370.0,1140.0,2.0,1972,07/17/2014,1.0,T2W 1V7
5,742000.0,Unfinished,2.0,3.0,Semi Detached,Spruce Cliff,Wood Frame,"Stone, Stucco",North,"Dishwasher-Built-In, Garage Opener, Oven-Microwave, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,749900.0,Double Garage Detached,Attached,2 Storey,4264.0,1925.0,2.0,2008,08/11/2014,19.0,T3C 0A7
6,480000.0,Fully Finished,3.0,3.0,Detached,Coventry Hills,Wood Frame,"Stone, Vinyl",North,"Dishwasher-Built-In, Dryer-Two, Oven-Microwave, Refrigerator, Stove-Countertop Electric, Washers-Two, Window Coverings-All",Natural Gas,485000.0,"Double Garage Attached, Insulated, Heated, RV Parking",Detached,2 Storey,2585.0,1789.0,6.0,2005,08/07/2014,16.0,T3K 6J6
7,456000.0,Fully Finished,2.0,3.0,Row,Evergreen,Wood Frame,Stucco,East,"Dishwasher-Built-In, Dryer, Garage Control, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,459900.0,Double Garage Attached,Attached,Bungalow,2690.0,1158.0,2.0,2005,08/04/2014,12.0,T2Y 4Z8
8,225000.0,,1.0,2.0,Row,Dover,Wood Frame,"Brick, Stucco",South,"Dishwasher-Built-In, Microwave Hood Cover, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,225000.0,Single Carport,Attached,Bungalow,979.0,807.0,2.0,1991,08/08/2014,16.0,T2B 3G8
9,334000.0,"Suite, Fully Finished",2.0,3.0,Detached,Forest Lawn,Wood Frame,Stucco,Northwest,See Remarks,Natural Gas,339900.0,Double Garage Detached,Detached,Bungalow,1672.0,785.0,2.0,1957,08/06/2014,14.0,T3K 4T3
10,583500.0,Fully Finished,3.0,5.0,Detached,McKenzie Lake,Wood Frame,Stucco,North,"Air Conditioning-Central, Dishwasher-Built-In, Garage Control, Garage Opener-2 Control, Oven-Built-In, Oven-Microwave, Refrigerator, Storage Shed, Stove-Countertop Electric, Water Softener, Window Coverings-All",Natural Gas,579900.0,Double Garage Attached,Detached,2 Sty Split,2691.0,2177.0,2.0,1989,08/18/2014,23.0,T2Z 1V4
11,699900.0,Fully Finished,3.0,3.0,Row,South Calgary,Wood Frame,"Brick, Stucco",North,"Dryer, Garage Opener-1 Control, Hood Fan, Humidifier-Power (Furnace), Oven-Microwave, Refrigerator, Stove-Gas, Washer",Natural Gas,699900.0,Single Garage Detached,Attached,2 Storey,0.0,1415.0,1.0,2014,08/26/2014,35.0,T2T 1J3
