,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
20,785000.0,Fully Finished,2.0,4.0,Detached,Meadowlark Park,Concrete,Stucco,North,"Air Conditioning-Central, Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Control, Garage Opener-2 Control, Garburator, Humidifier-Power (Furnace), Oven-Built-In, Oven-Microwave, Refrigerator, Stove-Countertop Electric, Washer, Window Coverings-All",Natural Gas,785000.0,"Double Garage Detached, Rear Drive Access",Detached,Bungalow,3486.0,1184.0,2.0,1955,07/11/2014,9.0,T2V 1Y5
21,376000.0,Unfinished,2.0,3.0,Detached,Saddle Ridge,Wood Frame,"Stone, Vinyl",West,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerator, Stove-Electric, Washer",Natural Gas,384900.0,", ",Detached,2 Storey,1969.0,1420.0,2.0,2006,08/01/2014,31.0,T3J 5M7
22,519500.0,Unfinished,2.0,3.0,Detached,Auburn Bay,Wood Frame,"Stone, Vinyl",Northeast,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,528880.0,Double Garage Attached,Detached,2 Storey,2936.0,2132.0,4.0,2009,07/25/2014,29.0,T3M 0K6
23,520000.0,Fully Finished,3.0,4.0,Detached,Scenic Acres,Wood Frame,"Vinyl, Wood",Northwest,"Dryer, Garage Opener-2 Control, Humidifier-Power (Furnace), Storage Shed, Stove-Gas, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,534900.0,Double Garage Attached,Detached,2 Storey,2923.0,1722.0,4.0,1995,08/27/2014,57.0,T3L 2B1
24,359000.0,Fully Finished,2.0,4.0,Detached,Whitehorn,Wood Frame,Vinyl,South,"Alarm/Security System, Dishwasher-Built-In, Dryer, Freezer, Garage Control, Garage Opener-2 Control, Hood Fan, Humidifier-Power (Furnace), Refrigerator, Stove-Electric, Washer, Water Softener, Window Coverings-All",Natural Gas,359000.0,Double Garage Detached,Detached,Bungalow,2007.0,1356.0,4.0,1974,07/08/2014,9.0,T1Y 1P6
25,435000.0,Partly Finished,2.0,3.0,Detached,Citadel,Wood Frame,"Brick, Vinyl",West,"Air Conditioning-Central, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Vacuum System Attachments, Washer",Natural Gas,438888.0,Double Garage Attached,Detached,3 Lvl Split,2316.0,1267.0,4.0,1992,07/16/2014,16.0,T3G 3V7
26,428000.0,Fully Finished,2.0,3.0,Detached,Evanston,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,434900.0,Double Garage Attached,Detached,2 Storey,2294.0,1445.0,2.0,2007,07/16/2014,25.0,T3P 0A9
27,478000.0,Fully Finished,2.0,3.0,Detached,Strathcona Park,Wood Frame,"Brick, Vinyl",North,"Dishwasher-Built-In, Dryer, Oven-Built-In, Oven-Microwave, Refrigerator, Stove-Electric, Washer",Natural Gas,480000.0,Double Garage Attached,Detached,2 Storey,2642.0,1596.0,4.0,1981,07/11/2014,9.0,T3H 1K9
28,799900.0,Fully Finished,1.0,3.0,Detached,Altadore,Wood Frame,"Stucco, Vinyl, Wood",East,"Dryer, Freezer, Garage Opener-1 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Water Softener",Natural Gas,799900.0,"Single Carport, Parking Pad Cement or Paved, Rear Drive Access",Detached,Bungalow,3932.0,1119.0,2.0,1954,06/25/2014,1.0,T2T 4B1
29,475000.0,Partly Finished,2.0,3.0,Detached,MacEwan Glen,Wood Frame,Vinyl,Northeast,"Air Conditioning-Central, Alarm/Security System, Dishwasher-Built-In, Fan-Ceiling, Freezer, Garage Opener-2 Control, Garburator, Hood Fan, Humidifier-Power (Furnace), Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Vacuum Systems",Natural Gas,469900.0,Double Garage Attached,Detached,2 Sty Split,2380.0,1792.0,4.0,1989,07/21/2014,27.0,T3K 3T6
30,564000.0,Fully Finished,2.0,4.0,Detached,Highland Park,Wood Frame,Vinyl,South,"Dishwasher-Portable, Dryer, Fan-Ceiling, Freezer, Garage Opener-2 Control, Refrigerators-Two, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,574900.0,"Double Garage Detached, 220 Volt Wiring, Insulated, Heated, Rear Drive Access",Detached,Bungalow,2573.0,1081.0,3.0,1955,07/25/2014,33.0,T2K 0C5
31,332000.0,,2.0,2.0,Row,Evanston,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Garage Opener-2 Control, Refrigerator, Stove-Electric",Natural Gas,339900.0,"Double Garage Attached, Tandem",Attached,2 Storey,2143.0,1224.0,3.0,2011,08/23/2014,59.0,T2E 1J8
32,465000.0,Fully Finished,2.0,2.0,Semi Detached,Scenic Acres,Wood Frame,Stucco,South,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-1 Control, Humidifier-Power (Furnace), Microwave Hood Cover, Refrigerator, Stove-Gas, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,484900.0,Double Garage Attached,Attached,Bungalow,2460.0,1302.0,4.0,1998,08/26/2014,56.0,T3L 2E1
33,639000.0,Fully Finished,3.0,3.0,Detached,Cougar Ridge,Wood Frame,"Brick, Vinyl",South,"Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,639900.0,Double Garage Attached,Detached,2 Storey,3063.0,2023.0,2.0,2003,07/16/2014,20.0,T3H 4Z4
34,373500.0,"Fully Finished, Suite",2.0,3.0,Detached,Pineridge,Wood Frame,"Stucco, Wood",East,"Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Refrigerators-Two, Stoves-Two",Natural Gas,379900.0,Double Garage Detached,Detached,Bungalow,1782.0,1039.0,4.0,1974,07/31/2014,34.0,T1Y 1Z8
35,333000.0,"Suite, Fully Finished",2.0,4.0,Detached,Penbrooke Meadows,Wood Frame,Vinyl,East,"Dryer, Refrigerators-Two, Storage Shed, Stoves-Two, Washer, Window Coverings-All",Natural Gas,339500.0,,Detached,Bungalow,1577.0,1054.0,2.0,1973,07/11/2014,12.0,T2A 3T3
36,442000.0,Fully Finished,3.0,4.0,Detached,Auburn Bay,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Microwave Hood Cover, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,449900.0,Double Garage Detached,Detached,2 Storey,2386.0,1381.0,2.0,2010,07/08/2014,17.0,T3M 0P4
37,608900.0,Fully Finished,2.0,3.0,Detached,Royal Oak,Wood Frame,"Stone, Stucco",Southwest,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Microwave Hood Cover, Refrigerator, See Remarks, Stove-Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,609900.0,Double Garage Attached,Detached,2 Storey,3113.0,2019.0,4.0,1998,07/10/2014,13.0,T3G 4M2
38,470000.0,Unfinished,2.0,3.0,Detached,Panorama Hills,Wood Frame,"Stone, Vinyl",South,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Gas, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,479888.0,Double Garage Attached,Detached,2 Storey,2674.0,1723.0,4.0,2003,07/28/2014,26.0,T3K 5Y1
39,530000.0,Fully Finished,3.0,4.0,Detached,Haysboro,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Freezer, Garage Opener-2 Control, Garburator, Microwave Hood Cover, Refrigerator, Stove-Countertop Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,539900.0,Double Garage Detached,Detached,Bungalow,2490.0,1104.0,4.0,1958,07/11/2014,12.0,T2V 0X1
40,702500.0,Fully Finished,3.0,3.0,Detached,Valley Ridge,Wood Frame,"Fiber Cement Siding, Stone",North,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Oven-Microwave, Refrigerator, Storage Shed, Stove-Electric, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,729900.0,Double Garage Attached,Detached,2 Storey,3860.0,2238.0,4.0,2012,08/12/2014,41.0,T3B 6B2
41,425000.0,Unfinished,1.0,3.0,Detached,Haysboro,Wood Frame,Wood,North,"Dryer, Freezer, Oven-Microwave, Refrigerator, Stove-Electric, Washer",Natural Gas,439900.0,,Detached,Bungalow,2162.0,1030.0,4.0,1959,07/13/2014,20.0,T2V 3B9
42,860000.0,"Suite, Fully Finished",2.0,3.0,Detached,Altadore,Wood Frame,Wood,West,Stove-Electric,Natural Gas,889000.0,,Detached,Bungalow,3828.0,957.0,2.0,1950,08/05/2014,43.0,T2T 4K8
43,741500.0,Fully Finished,3.0,4.0,Semi Detached,Winston Heights/Mountview,Wood Frame,"Stone, Stucco",South,"Alarm/Security System, Dishwasher-Built-In, Fan-Ceiling, Garage Control, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Countertop Gas, Vacuum System-Roughed-In, Window Coverings-All",Natural Gas,749900.0,Double Garage Detached,Attached,2 Storey,4163.0,2061.0,2.0,2013,08/28/2014,65.0,T2E 1V9
44,312000.0,Partly Finished,1.0,3.0,Semi Detached,Beddington Heights,Wood Frame,"Brick, Metal",West,"Dishwasher-Built-In, Dryer, Refrigerator, Stove-Countertop Electric, Washer",Natural Gas,329800.0,,Attached,2 Storey,1640.0,1110.0,2.0,1978,08/26/2014,69.0,T2K 1B4
45,380000.0,Unfinished,1.0,3.0,Detached,Bowness,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,389900.0,"Double Garage Detached, Front and Rear Drive Access, Over Sized, Parking Pad Cement or Paved",Detached,Bungalow,2285.0,1321.0,8.0,1953,08/12/2014,48.0,T3B 1M1
46,530000.0,"Suite, Fully Finished",3.0,6.0,Detached,Saddle Ridge,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerators-Two, Stoves-Two, Washer, Window Coverings-All",Natural Gas,545000.0,Double Garage Attached,Detached,2 Storey,2939.0,2292.0,6.0,2006,07/30/2014,40.0,T3J 5J4
47,348000.0,"Fully Finished, Suite",2.0,5.0,Detached,Falconridge,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerators-Two, Stoves-Two, Washer",Natural Gas,359900.0,Double Garage Detached,Detached,Bungalow,1729.0,1012.0,2.0,1981,07/08/2014,15.0,T3J 1V9
48,475000.0,Fully Finished,3.0,3.0,Detached,Southwood,Wood Frame,"Stone, Stucco",Northeast,"Dishwasher-Built-In, Freezer, Garage Opener-2 Control, Garburator, Hood Fan, Humidifier-Power (Furnace), Refrigerator, Stove-Electric, Water Softener, Window Coverings-All",Natural Gas,489000.0,Double Garage Attached,Detached,Bi-Level,2490.0,1344.0,2.0,1967,07/25/2014,32.0,T2W 0W8
49,475000.0,Partly Finished,2.0,4.0,Detached,Woodbine,Wood Frame,"Brick, Vinyl",East,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Humidifier-Power (Furnace), Oven-Microwave, Refrigerator, Stove-Countertop Electric, Vacuum Systems, Washer, Water Softener, Window Coverings-All",Natural Gas,484900.0,Double Garage Attached,Detached,2 Sty Split,2854.0,1872.0,4.0,1989,07/07/2014,10.0,T2W 4C2
50,650000.0,Unfinished,2.0,3.0,Detached,Strathcona Park,Wood Frame,"Brick, Stucco, Wood",West,"Dishwasher-Built-In, Dryer, Garage Opener, Hood Fan, Oven-Microwave, Refrigerator, Stove-Gas, Washer, Window Coverings-All",Natural Gas,679000.0,Double Garage Attached,Detached,2 Storey,3078.0,1750.0,4.0,1983,07/17/2014,22.0,T3H 1X6
51,385750.0,Unfinished,2.0,3.0,Detached,Redstone,Wood Frame,Vinyl,North,"Dishwasher - Energy Star, Dryer, Hood Fan, Oven-Built-In, Refridgerator - Energy Star, Stove-Electric, Washer - Energy Star, Window Coverings-All",Natural Gas,394700.0,,Detached,2 Storey,755.0,1348.0,2.0,2013,07/08/2014,8.0,T3N 0M4
52,437000.0,,1.0,3.0,Detached,Ogden,Wood Frame,Stucco,West,"Dishwasher-Built-In, Refrigerator, Stove-Electric",Natural Gas,445000.0,Single Garage Detached,Detached,Bungalow,2291.0,1033.0,2.0,1974,07/08/2014,7.0,T2C 1L7
53,687000.0,Fully Finished,3.0,4.0,Detached,Aspen Woods,Wood Frame,"Stone, Stucco",West,"Alarm/Security System, Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Garburator, Hood Fan, Refrigerator, See Remarks, Stove-Gas, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,699900.0,Double Garage Attached,Detached,2 Storey,4118.0,2185.0,4.0,2007,07/10/2014,10.0,T3H 0C8
54,508000.0,Fully Finished,2.0,4.0,Detached,Willow Park,Wood Frame,"Brick, Stucco, Wood",North,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Hood Fan, Oven-Built-In, Refrigerator, Stove-Countertop Electric, Washer, Window Coverings-All",Natural Gas,524900.0,"Double Garage Detached, Over Sized, Rear Drive Access",Detached,4 Lvl Split,2655.0,1227.0,2.0,1966,07/24/2014,25.0,T2J 1H7
55,411300.0,Unfinished,2.0,3.0,Semi Detached,Redstone,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Garage Opener-2 Control, Microwave Hood Cover, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,411300.0,Double Garage Attached,Attached,2 Storey,0.0,1343.0,4.0,2014,07/22/2014,31.0,T3N 0N5
56,384900.0,Fully Finished,2.0,3.0,Semi Detached,Copperfield,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Garage Control, Garage Opener-1 Control, Garburator, Microwave Hood Cover, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,389900.0,"Double Garage Detached, Over Sized",Attached,2 Storey,2032.0,1332.0,4.0,2010,07/24/2014,28.0,T2Z 0L6
57,382000.0,Unfinished,2.0,2.0,Detached,Bridlewood,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Garage Opener, Hood Fan, Refrigerator, Stove-Electric",Natural Gas,389900.0,Double Garage Detached,Detached,2 Storey,2108.0,1262.0,2.0,2006,08/02/2014,39.0,T2Y 5J2
58,1225000.0,Partly Finished,2.0,3.0,Detached,Lake Bonavista,Wood Frame,Cedar,Northwest,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Refrigerator, Stove-Electric, Vacuum System Attachments, Washer",Natural Gas,1330000.0,Double Garage Attached,Detached,4 Lvl Split,7262.0,2464.0,2.0,1971,10/04/2014,101.0,T2J 3A3
59,455000.0,Unfinished,2.0,3.0,Detached,New Brighton,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Refrigerator, Stove-Electric, Washer",Natural Gas,459900.0,Double Garage Attached,Detached,2 Storey,2538.0,1753.0,2.0,2007,07/24/2014,30.0,T2Z 0K4
60,782500.0,Fully Finished,3.0,4.0,Semi Detached,Mount Pleasant,Wood Frame,"Stone, Stucco",South,"Dishwasher-Built-In, Garage Opener, Garage Opener-2 Control, Hood Fan, Humidifier-Power (Furnace), Oven-Built-In, Oven-Microwave, Refrigerator, Stove-Countertop Gas",Natural Gas,799900.0,Double Garage Detached,Attached,2 Storey,1.0,1830.0,2.0,2014,08/06/2014,35.0,T2M 0Z7
61,815000.0,Fully Finished,4.0,5.0,Detached,Auburn Bay,Wood Frame,"Stone, Vinyl",East,"Air Conditioning-Central, Alarm/Security System, Compactor, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Garburator, Hood Fan, Oven-Built-In, Oven-Microwave, Refrigerator, Stove-Countertop Gas, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,859900.0,Double Garage Attached,Detached,2 Storey,5259.0,2966.0,2.0,2010,07/27/2014,26.0,T3M 0N4
62,375000.0,Fully Finished,2.0,4.0,Detached,Saddle Ridge,Wood Frame,"Stone, Vinyl",East,"Dishwasher-Built-In, Dryer, Garage Control, Garage Opener-1 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,372500.0,Double Garage Detached,Detached,2 Storey,2057.0,1285.0,2.0,2003,07/08/2014,11.0,T3J 4Z5
63,410000.0,"Fully Finished, Suite",2.0,5.0,Detached,Saddle Ridge,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerators-Two, Stoves-Two, Washer, Window Coverings-All",Natural Gas,419900.0,,Detached,Bi-Level,1887.0,1022.0,2.0,2004,08/09/2014,34.0,T3J 5E4
64,529000.0,Fully Finished,1.0,2.0,Detached,Renfrew,Wood Frame,Vinyl,South,"Alarm/Security System, Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Refrigerator, See Remarks, Storage Shed, Stove-Countertop Electric, Washer, Window Coverings-All",Natural Gas,529000.0,Double Garage Detached,Detached,1 & Half St,2566.0,1009.0,2.0,1947,07/22/2014,25.0,T2E 5H3
65,415000.0,Unfinished,2.0,3.0,Detached,Coventry Hills,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,423900.0,Double Garage Attached,Detached,2 Storey,2579.0,1550.0,4.0,2000,07/18/2014,22.0,T3K 5E5
66,636000.0,Unfinished,2.0,4.0,Detached,Nolan Hill,Wood Frame,"Stone, Vinyl",West,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Gas, Vacuum System-Roughed-In, Washer",Natural Gas,639900.0,Double Garage Attached,Detached,2 Storey,500.0,2498.0,4.0,2014,07/16/2014,14.0,T3R 0P9
67,609000.0,Fully Finished,3.0,4.0,Detached,McKenzie Lake,Wood Frame,"Stone, Stucco",West,"Air Conditioning-Central, Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Garburator, Microwave Hood Cover, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,609900.0,Double Garage Attached,Detached,2 Storey,3287.0,1872.0,4.0,1998,07/07/2014,13.0,T2Z 3G8
68,390000.0,Unfinished,2.0,3.0,Semi Detached,Panorama Hills,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Microwave Hood Cover, Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,398999.0,,Attached,2 Storey,2076.0,1377.0,2.0,2010,08/08/2014,39.0,T3K 0T8
69,390000.0,Fully Finished,3.0,3.0,Detached,Bridlewood,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Hood Fan, Oven-Microwave, Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Window Coverings-All",Natural Gas,393888.0,,Detached,Bi-Level,2019.0,1034.0,1.0,2005,07/12/2014,15.0,T2Y 4S1
70,655000.0,Fully Finished,3.0,3.0,Detached,Lake Bonavista,Wood Frame,"Brick, Wood",North,"Dishwasher-Built-In, Garage Opener-1 Control, Microwave Hood Cover, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,649900.0,Double Garage Detached,Detached,Bungalow,3252.0,1441.0,2.0,1969,07/09/2014,12.0,T2J 2L1
71,460000.0,Unfinished,1.0,4.0,Detached,Woodbine,Wood Frame,"Brick, Vinyl",South,"Dishwasher-Built-In, Garage Opener-2 Control, Garburator, Microwave Hood Cover, Oven-Microwave, Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Window Coverings-All",Natural Gas,449900.0,Double Garage Attached,Detached,2 Sty Split,2550.0,1815.0,4.0,1979,07/04/2014,10.0,T2W 3W2
72,1825000.0,Fully Finished,2.0,3.0,Detached,West Hillhurst,Wood Frame,"Stone, Stucco",South,"Alarm/Security System, Dishwasher-Built-In, Dryer, Refrigerator, Stove-Electric, Washer",Natural Gas,1850000.0,Double Garage Detached,Detached,3 Storey,4239.0,3466.0,2.0,2012,08/06/2014,44.0,T2N 0K2
