,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
1,300000.0,Fully Finished,2.0,3.0,Detached,Abbeydale,Wood Frame,"Stucco, Vinyl",West,"Dishwasher-Built-In, Dryer, Microwave Hood Cover, Refrigerators-Two, Stoves-Two, Washer",Natural Gas,309900.0,Double Garage Detached,Detached,Bungalow,1471.0,1011.0,2.0,1979,11/15/2010,44.0,T2A 6H6
2,396000.0,Unfinished,2.0,3.0,Detached,Hidden Valley,Wood Frame,Vinyl,North,"Hood Fan, Refrigerator",Natural Gas,408000.0,Double Garage Attached,Detached,2 Storey,2190.0,1776.0,4.0,1998,11/19/2010,16.0,T3A 5Z3
3,522500.0,Unfinished,3.0,3.0,Detached,McKenzie Towne,Wood Frame,"See Remarks, Wood",West,"Air Conditioning-Central, Dishwasher-Built-In, Dryer-Two, Garage Opener-2 Control, Refrigerators-Two, Stoves-Two, Washers-Two, Window Coverings-All",Natural Gas,549900.0,Triple Garage Detached,Detached,2 Storey,3083.0,1964.0,3.0,2001,11/03/2010,12.0,T2Z 3W1
4,537500.0,Fully Finished,2.0,4.0,Detached,Cougar Ridge,Wood Frame,"Stone, Vinyl",East,"Dishwasher-Built-In, Garage Opener-2 Control, Oven-Microwave, Refrigerator, See Remarks, Storage Shed, Stove-Electric, Vacuum System-Roughed-In, Window Coverings-All",Natural Gas,519000.0,Double Garage Attached,Detached,2 Storey,2833.0,2103.0,4.0,2004,11/06/2010,7.0,T3H 5L2
5,573000.0,Fully Finished,3.0,3.0,Semi Detached,Hamptons,Wood Frame,Stucco,North,"Alarm/Security System, Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener, Garburator, Hood Fan, Oven-Microwave, Refrigerator, Stove-Gas, Vacuum System-Roughed-In, Washer, Window Coverings-All",Natural Gas,579900.0,Double Garage Attached,Attached,Bungalow,3122.0,1657.0,4.0,1995,10/29/2010,7.0,T3A 5E6
6,307500.0,Fully Finished,3.0,4.0,Detached,Ranchlands,Wood Frame,"Cedar, Stucco",West,None,Natural Gas,374900.0,Double Garage Attached,Detached,2 Sty Split,1867.0,1901.0,2.0,1980,11/16/2010,25.0,T3G 1V5
7,387000.0,Unfinished,2.0,3.0,Detached,Panorama Hills,Wood Frame,Vinyl,North,"Alarm/Security System, Dishwasher-Built-In, Garage Opener-2 Control, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,399800.0,Double Garage Attached,Detached,2 Storey,2177.0,1594.0,4.0,2005,10/22/2010,23.0,T3K 6C7
8,503000.0,Fully Finished,3.0,4.0,Semi Detached,Montgomery,Wood Frame,"Stone, Stucco",Southeast,"Dryer, Garage Opener, Garburator, Oven-Microwave, See Remarks, Vacuum System-Roughed-In, Washer",Natural Gas,519900.0,Double Garage Detached,Attached,2 Storey,0.0,1867.0,2.0,2010,10/15/2010,17.0,T3B 0R8
9,215000.0,Partly Finished,2.0,3.0,Detached,Falconridge,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,219900.0,RV Parking,Detached,Bungalow,1441.0,871.0,4.0,1983,11/15/2010,32.0,T3J 2B4
10,364000.0,Fully Finished,2.0,4.0,Detached,Queensland,Wood Frame,"Brick, Cedar",Southwest,"Alarm/Security System, Dishwasher-Built-In, Garage Opener-2 Control, Garburator, Hood Fan, Oven-Microwave, Pool-Above Ground, Refrigerator, Stove-Electric, Vacuum System Attachments, Window Coverings-All",Natural Gas,379900.0,"Double Garage Detached, Insulated, Heated",Detached,4 Lvl Split,1917.0,1313.0,2.0,1977,11/15/2010,28.0,T2J 4S5
11,300000.0,Fully Finished,3.0,4.0,Detached,Beddington Heights,Wood Frame,See Remarks,Northwest,"Dishwasher-Built-In, Dryer, Microwave Hood Cover, Refrigerators-Two, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,314900.0,"Rear Drive Access, No Assigned Parking",Detached,2 Storey,1685.0,1372.0,1.0,1981,11/16/2010,32.0,T3K 1Z2
12,330000.0,Unfinished,1.0,2.0,Detached,Hounsfield Heights/Briar Hill,Wood Frame,Wood,East,"Dryer, Refrigerator, Stove-Electric, Washer",Natural Gas,310000.0,,Detached,4 Lvl Split,1876.0,1125.0,2.0,1955,11/18/2010,37.0,T2N 2A5
13,670000.0,Unfinished,2.0,3.0,Detached,Springbank Hill,Wood Frame,Vinyl,North,"Air Conditioning-Central, Dishwasher-Built-In, Fan-Ceiling, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Vacuum System-Roughed-In, Window Coverings-All",Natural Gas,690000.0,Double Garage Attached,Detached,2 Storey,3218.0,2119.0,4.0,2008,11/09/2010,34.0,T3H 0L7
14,599000.0,Unfinished,2.0,3.0,Detached,Signal Hill,Wood Frame,Vinyl,West,"Air Conditioning-Central, Alarm/Security System, Dishwasher-Built-In, Garage Opener-2 Control, Garburator, Hood Fan, Oven-Microwave, Refrigerator, Stove-Electric, Vacuum System Attachments, Window Coverings-All",Natural Gas,599000.0,Double Garage Attached,Detached,2 Storey,2961.0,2050.0,2.0,1999,11/05/2010,36.0,T3H 3T1
15,306000.0,Fully Finished,2.0,3.0,Detached,Riverbend,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,319900.0,Double Garage Attached,Detached,Bi-Level,1814.0,1130.0,2.0,1989,10/16/2010,12.0,T2C 3X1
16,400000.0,Unfinished,2.0,3.0,Detached,Auburn Bay,Wood Frame,"Vinyl, Wood",North,"Air Conditioning-Central, Dishwasher-Built-In, Garage Opener-1 Control, Garburator, Microwave Hood Cover, Refrigerator, Window Coverings-All",Natural Gas,409900.0,Double Garage Attached,Detached,2 Storey,2452.0,1921.0,4.0,2005,10/22/2010,23.0,T3M 1K8
17,286000.0,Fully Finished,2.0,6.0,Detached,Temple,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Garage Opener-2 Control, Refrigerators-Two, Stoves-Two, Window Coverings-All",Natural Gas,294900.0,Double Garage Detached,Detached,Bungalow,1905.0,1313.0,2.0,1979,10/19/2010,12.0,T1Y 3Z7
18,368000.0,Unfinished,1.0,3.0,Detached,Fairview,Wood Frame,Vinyl,Northwest,"Dishwasher-Built-In, Dryer, Garage Opener, Hood Fan, Refrigerator, Stove-Electric",Natural Gas,379999.0,Single Garage Detached,Detached,Bungalow,1826.0,1022.0,2.0,1959,10/17/2010,17.0,T2H 0Z6
19,335000.0,Unfinished,0.0,3.0,Detached,Saddle Ridge,Wood Frame,"Brick, Vinyl",North,"None, See Remarks",Natural Gas,349900.0,Double Garage Attached,Detached,2 Storey,2029.0,1635.0,2.0,2006,11/02/2010,18.0,T3J 5J1
20,412500.0,Suite,1.0,3.0,Detached,Mount Pleasant,Wood Frame,Vinyl,North,"Air Conditioning-Central, Dryer, Freezer, Garage Control, Garage Opener, Garage Opener-1 Control, Oven-Microwave, Refrigerator, Stoves-Two, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,425000.0,Single Garage Detached,Detached,Bungalow,2284.0,925.0,3.0,1951,11/05/2010,35.0,T2M 2P5
