,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
1,471000.0,Fully Finished,2.0,3.0,Detached,Fairview,Wood Frame,"Metal, Stucco",West,"Dishwasher-Built-In, Dryer, Microwave Hood Cover, Oven-Microwave, Refrigerators-Two, Stoves-Two, Washer, Window Coverings-All",Natural Gas,450000.0,"Single Garage Detached, Rear Drive Access, RV Parking",Detached,Bungalow,2123.0,868.0,2.0,1959,08/30/2014,10.0,T2H 1H1
2,463000.0,Unfinished,2.0,3.0,Detached,Thorncliffe,Wood Frame,"Stucco, Wood",West,"Dishwasher-Built-In, Dryer, Oven-Microwave, Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Washer",Natural Gas,469900.0,Double Garage Detached,Detached,4 Lvl Split,2370.0,1054.0,4.0,1956,10/31/2014,17.0,T2K 2Z6
3,390000.0,Fully Finished,3.0,4.0,Detached,Taradale,Wood Frame,"Vinyl, Wood",East,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Hood Fan, Refrigerator, Stove-Countertop Electric, Washer",Natural Gas,394900.0,Double Garage Detached,Detached,2 Storey,2099.0,1338.0,4.0,2000,10/15/2014,12.0,T3J 3K1
4,317000.0,Partly Finished,2.0,2.0,Detached,Martindale,Wood Frame,Vinyl,South,None,Natural Gas,309000.0,,Detached,Bungalow,1696.0,1022.0,2.0,1992,10/23/2014,17.0,T3J 0G7
5,532000.0,Unfinished,2.0,3.0,Detached,Parkland,Wood Frame,Wood,North,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Garburator, Hood Fan, Oven-Microwave, Refrigerator, Stove-Electric, Washer, Water Softener, Window Coverings-All",Natural Gas,509900.0,Double Garage Detached,Detached,Bungalow,2987.0,1463.0,2.0,1975,10/19/2014,4.0,T2J 4N8
6,624000.0,Fully Finished,2.0,4.0,Detached,Lakeview,Wood Frame,Wood,East,"Air Conditioning-Central, Alarm/Security System, Dishwasher-Built-In, Dryer, Freezer, Garage Opener-2 Control, Garburator, Oven-Microwave, Refrigerators-Two, Stove-Countertop Electric, Vacuum System Attachments, Vacuum Systems, Washer, Water Softener, Window Coverings-All",Natural Gas,649900.0,"Double Garage Attached, Over Sized",Detached,Bungalow,3008.0,1185.0,4.0,1966,10/25/2014,22.0,T3E 5L7
7,357000.0,Suite,3.0,4.0,Detached,Martindale,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerators-Two, Stoves-Two, Washer",Natural Gas,359900.0,Single Garage Detached,Detached,2 Storey,1904.0,1506.0,3.0,1986,10/23/2014,17.0,T3J 2V7
8,677500.0,Suite,2.0,4.0,Detached,Highland Park,Wood Frame,Stucco,South,"Dishwasher-Built-In, Dryer, Freezer, Garage Opener-2 Control, Hood Fan, Refrigerators-Two, Stove-Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,684900.0,"Double Garage Detached, 220 Volt Wiring",Detached,Bungalow,2706.0,1159.0,6.0,1950,08/29/2014,8.0,T2K 0B4
9,519900.0,Fully Finished,3.0,4.0,Detached,Huntington Hills,Wood Frame,"Stone, Stucco",South,"Dishwasher-Built-In, Fan-Ceiling, Garage Opener-2 Control, Garburator, Microwave Hood Cover, Refrigerators-Two, Stoves-Two, Vacuum System-Roughed-In, Window Coverings-All",Natural Gas,519900.0,"Double Garage Detached, 2 Outdoor Stalls",Detached,Bi-Level,2197.0,1191.0,4.0,1970,10/28/2014,12.0,T2K 0N9
10,353000.0,Unfinished,1.0,3.0,Detached,Bridlewood,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,344900.0,Rear Drive Access,Detached,2 Storey,1928.0,1299.0,2.0,2000,10/22/2014,8.0,T2Y 3X1
