,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
1,640000.0,Fully Finished,3.0,4.0,Detached,Chaparral,Wood Frame,Vinyl,West,"Air Conditioning-Central, Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,650000.0,"Double Garage Attached, Over Sized",Detached,2 Storey,3303.0,2238.0,4.0,2005,07/03/2014,13.0,T2X 3Y3
2,544000.0,Unfinished,2.0,3.0,Detached,Evergreen,Wood Frame,"Stone, Vinyl",East,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,549999.0,Double Garage Attached,Detached,2 Storey,3025.0,2022.0,4.0,2009,07/03/2014,17.0,T2Y 0G6
3,427500.0,Fully Finished,3.0,4.0,Detached,Woodbine,Wood Frame,"Brick, Vinyl",North,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,438000.0,Double Garage Detached,Detached,4 Lvl Split,2057.0,1237.0,2.0,1981,07/04/2014,19.0,T2W 4C6
4,450000.0,Unfinished,2.0,2.0,Row,Canyon Meadows,Wood Frame,Stucco,East,"Alarm/Security System, Dryer, Garage Opener, Garage Opener-2 Control, Garburator, Microwave Hood Cover, Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer",Natural Gas,449900.0,"Double Garage Attached, Insulated",Attached,2 Sty Split,2143.0,1625.0,2.0,1992,06/30/2014,11.0,T2W 6G7
5,555000.0,Fully Finished,3.0,5.0,Detached,Sundance,Wood Frame,"Brick, Composite",Northwest,"Dishwasher-Built-In, Dryer, Freezer, Garage Opener-2 Control, Microwave Hood Cover, Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Water Softener, Window Coverings-All",Natural Gas,564900.0,Double Garage Attached,Detached,2 Storey,2848.0,2382.0,4.0,1988,07/14/2014,24.0,T2X 3B1
6,725000.0,Fully Finished,3.0,5.0,Detached,Evergreen,Wood Frame,Vinyl,East,"Alarm/Security System, Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Garburator, Oven-Microwave, Refrigerator, Storage Shed, Stove-Gas, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,744900.0,"Double Garage Attached, Insulated, Over Sized",Detached,2 Storey,3654.0,2392.0,4.0,2005,07/03/2014,13.0,T2Y 5B2
7,339900.0,Partly Finished,2.0,3.0,Detached,Marlborough,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Freezer, Microwave Hood Cover, Refrigerator, Stove-Electric, Vacuum Systems, Washer",Natural Gas,339900.0,"Single Garage Attached, Heated, Over Sized, Shop",Detached,Bi-Level,1890.0,987.0,3.0,1972,07/03/2014,10.0,T2A 3L1
8,428800.0,Partly Finished,2.0,3.0,Detached,Inglewood,Wood Frame,Wood,North,"Dryer, Refrigerator, Stove-Electric, Washer",Natural Gas,434000.0,,Detached,1 & Half St,1947.0,666.0,1.0,1910,06/30/2014,16.0,T2G 0N4
9,465000.0,Partly Finished,2.0,3.0,Detached,Tuscany,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,469900.0,Double Garage Detached,Detached,2 Storey,2475.0,1403.0,4.0,1998,07/04/2014,18.0,T3L 2E7
10,405000.0,Fully Finished,2.0,5.0,Detached,Cedarbrae,Wood Frame,Stucco,South,"Garage Opener-2 Control, Refrigerator, Stove-Electric",Natural Gas,409904.0,Double Garage Detached,Detached,Bungalow,2032.0,1120.0,2.0,1973,06/26/2014,9.0,T2W 2E2
