,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
1,2800000.0,Fully Finished,5.0,5.0,Detached,Springbank Hill,Wood Frame,Stucco,East,"Air Conditioning-Central, Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Opener, Garburator, Hood Fan, Oven-Microwave, Refrigerator, See Remarks, Stove-Gas, Washer, Water Softener, Window Coverings-All",Natural Gas,2890000.0,"Triple Garage Attached, Front Drive Access, Heated, Over Sized",Detached,2 Storey,11695.0,4772.0,6.0,2011,10/16/2013,54.0,T3H 0J1
2,330000.0,Fully Finished,3.0,4.0,Detached,Abbeydale,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Dryer, Freezer, Oven-Microwave, Refrigerators-Two, Stove-Electric, Vacuum System Attachments, Washer",Natural Gas,334000.0,"Double Carport, Front Drive Access, Parking Pad Cement or Paved",Detached,Bungalow,1615.0,1482.0,4.0,1979,09/08/2013,10.0,T2A 5Y8
3,388000.0,Fully Finished,2.0,1.0,Row,Aspen Woods,Wood Frame,"Stone, Vinyl",North,"Dishwasher-Built-In, Dryer, Hood Fan, Humidifier-Power (Furnace), Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,389999.0,Stall,Attached,2 Storey,2190.0,1108.0,2.0,2009,08/28/2013,1.0,T3H 0P9
4,390000.0,Unfinished,2.0,3.0,Detached,Cranston,Wood Frame,Vinyl,South,"Air Conditioning-Central, Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Hood Fan, Refrigerator, Stove-Electric, Washer",Natural Gas,396800.0,Double Garage Attached,Detached,2 Storey,2282.0,1433.0,2.0,2004,10/18/2013,51.0,T3M 1A8
5,349000.0,Fully Finished,1.0,4.0,Detached,Beddington Heights,Wood Frame,"Brick, Wood",Southwest,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,349900.0,,Detached,2 Storey,1808.0,1270.0,1.0,1980,08/30/2013,8.0,T3K 1S9
6,309900.0,Fully Finished,2.0,4.0,Detached,Bowness,Wood Frame,Vinyl,East,See Remarks,Natural Gas,309900.0,"Single Garage Detached, Over Sized",Detached,Bungalow,1959.0,925.0,1.0,1959,08/25/2013,1.0,T3B 2K4
7,535000.0,Fully Finished,3.0,5.0,Detached,Edgemont,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,549900.0,Double Garage Attached,Detached,2 Storey,3091.0,1802.0,2.0,1994,09/17/2013,21.0,T3A 5J9
8,350000.0,"Suite, Fully Finished",2.0,3.0,Detached,Bowness,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerators-Two, Stoves-Two, Washer, Window Coverings-All",Natural Gas,359900.0,,Detached,Bungalow,2026.0,1044.0,2.0,1990,09/13/2013,24.0,T3B 1V2
9,277500.0,Fully Finished,1.0,4.0,Detached,Ogden,Wood Frame,Stucco,North,"Dryer, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,284900.0,2 Outdoor Stalls,Detached,Bungalow,1542.0,1039.0,2.0,1973,09/18/2013,20.0,T2C 1H5
10,489900.0,Unfinished,2.0,4.0,Detached,New Brighton,Wood Frame,"Stone, Vinyl",North,"Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,489900.0,Double Garage Attached,Detached,2 Storey,3040.0,2344.0,4.0,2011,09/12/2013,18.0,T2Z 0N8
11,595000.0,Fully Finished,2.0,4.0,Detached,Brentwood,Wood Frame,Vinyl,West,"Compactor, Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Oven-Microwave, Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Water Softener, Window Coverings-All",Natural Gas,599900.0,"Single Garage Detached, Over Sized",Detached,4 Lvl Split,3651.0,1700.0,2.0,1971,08/30/2013,0.0,T2L 1X2
12,647000.0,Fully Finished,2.0,3.0,Detached,Parkdale,Wood Frame,"Stucco, Wood",East,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerators-Two, Stoves-Two, Washer, Window Coverings-All",Natural Gas,657000.0,Single Garage Detached,Detached,Bungalow,4134.0,1120.0,1.0,1953,10/18/2013,58.0,T3E 0Z7
