,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
0,530000.0,Fully Finished,3.0,4.0,Detached,Scenic Acres,Wood Frame,"Brick, Vinyl",Southeast,"Air Conditioning-Central, Dishwasher-Built-In, Dryer, Garage Control, Garage Opener, Garburator, Hood Fan, Humidifier-Power (Furnace), Refrigerator, See Remarks, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,549900.0,Double Garage Attached,Detached,Bi-Level,2710.0,1313.0,4.0,1993,08/02/2017,34.0,T3L 1X4
1,333000.0,"Fully Finished, Suite",2.0,4.0,Detached,Taradale,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,337900.0,"2 Outdoor Stalls, Parking Pad Gravel",Detached,Bi-Level,1959.0,807.0,4.0,2004,07/13/2017,27.0,T3J 2S1
2,512000.0,Fully Finished,3.0,4.0,Detached,Chaparral,Wood Frame,"Stone, Vinyl",East,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener, Microwave Hood Cover, Refrigerator, Stove-Electric, Washer, Water Softener, Window Coverings-All",Natural Gas,525000.0,Double Garage Attached,Detached,2 Storey,3290.0,1870.0,4.0,2006,07/02/2017,18.0,T2X 3X9
3,707500.0,Fully Finished,3.0,3.0,Semi Detached,Altadore,Wood Frame,"Brick, Stucco",West,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Control, Garage Opener, Hood Fan, Oven-Microwave, Refrigerator, Stove-Gas, Washer, Window Coverings-All",Natural Gas,729900.0,Double Garage Detached,Attached,2 Storey,4176.0,1689.0,2.0,2005,08/18/2017,67.0,T2T 5G8
4,502000.0,Suite,2.0,5.0,Detached,Tuxedo Park,Concrete,"Stone, Stucco",North,"Dryer, Hood Fan, Refrigerator, Stove-Gas, Washer, Window Coverings-All",Natural Gas,524988.0,Double Garage Detached,Detached,Bungalow,2966.0,1149.0,2.0,1968,06/17/2017,8.0,t2e 1s5
5,624923.0,Fully Finished,2.0,3.0,Detached,Tuscany,Wood Frame,"Stone, Vinyl",East,"Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Control, Garage Opener, Hood Fan, Refrigerator, See Remarks, Storage Shed, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,655000.0,"Triple Garage Attached, Insulated, Heated, Shop",Detached,2 Storey,3904.0,2329.0,6.0,2005,08/19/2017,64.0,T3L 2W5
6,377000.0,Unfinished,2.0,3.0,Detached,Cranston,Wood Frame,"Stone, Vinyl",East,None,Natural Gas,374900.0,Double Garage Detached,Detached,2 Storey,2525.0,1478.0,2.0,2006,09/09/2017,86.0,T3M 0B3
7,475000.0,Unfinished,1.0,2.0,Detached,Winston Heights/Mountview,Wood Frame,Stucco,North,"Dishwasher-Built-In, Garage Control, Garage Opener, Hood Fan, Refrigerator, Storage Shed, Stove-Gas, Window Coverings-All",Natural Gas,499900.0,"Double Garage Detached, 220 Volt Wiring, RV Parking",Detached,1 & Half St,2296.0,1101.0,2.0,1947,06/21/2017,13.0,T2E 1T8
8,431000.0,Unfinished,2.0,3.0,Detached,Hidden Valley,Wood Frame,"Brick, Stucco",Northwest,"Air Conditioning-Central, Alarm/Security System, Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Control, Garage Opener, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,449900.0,Double Garage Attached,Detached,2 Storey,2562.0,1661.0,4.0,1994,07/11/2017,26.0,T3A 4Z4
9,396500.0,Fully Finished,2.0,4.0,Detached,Southwood,Wood Frame,"Metal, Stucco",East,"Dishwasher-Built-In, Refrigerator, See Remarks, Stove-Electric",Natural Gas,409900.0,"Front Drive Access, Parking Pad Cement or Paved, RV Parking",Detached,Bungalow,2327.0,924.0,3.0,1973,07/06/2017,24.0,T2W 1Y7
10,397000.0,"Fully Finished, Suite",2.0,4.0,Detached,Penbrooke Meadows,Wood Frame,Stucco,South,"Dishwasher-Built-In, Dryer, Garage Opener, Hood Fan, Microwave Hood Cover, Refrigerator, See Remarks, Stove-Electric, Washer, Window Coverings-All",Natural Gas,399900.0,"Double Garage Detached, RV Parking",Detached,Bi-Level,2096.0,1104.0,3.0,1971,06/21/2017,10.0,T2A 3R4
11,390000.0,Fully Finished,2.0,2.0,Detached,McKenzie Towne,Wood Frame,Vinyl,Northwest,"Dishwasher-Built-In, Dryer, Garage Control, Garage Opener, Oven-Microwave, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,399999.0,"Double Garage Detached, Insulated, Heated, Over Sized, Parking Pad Cement or Paved",Detached,Bi-Level,2702.0,1016.0,3.0,1997,06/29/2017,15.0,T2Z 2W9
12,540000.0,Unfinished,2.0,3.0,Detached,Chaparral,Wood Frame,Vinyl,West,"Air Conditioning-Central, Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Control, Garage Opener, Microwave Hood Cover, Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,549900.0,Double Garage Attached,Detached,2 Storey,3466.0,2237.0,4.0,2007,09/08/2017,86.0,T2X 0A8
13,458830.0,Unfinished,2.0,3.0,Detached,Mahogany,Wood Frame,"Fiber Cement Siding, Stone",North,"Air Conditioning-Central, Dishwasher-Built-In, Dryer, Microwave Hood Cover, Refrigerator, Stove-Electric, Washer",Natural Gas,472900.0,Parking Pad Gravel,Detached,2 Storey,2707.0,1540.0,2.0,2014,09/11/2017,88.0,T3M 2H1
14,605000.0,Fully Finished,3.0,6.0,Detached,Nolan Hill,Wood Frame,"Stone, Vinyl",Northeast,"Dishwasher-Built-In, Dryer, Garage Control, Garage Opener, Microwave Hood Cover, Refrigerator, Stove-Electric, Washer, Water Softener, Window Coverings-All",Natural Gas,609000.0,Double Garage Attached,Detached,2 Storey,3775.0,2461.0,4.0,2012,06/30/2017,13.0,T3R 0P8
15,401888.0,"Fully Finished, Suite",2.0,5.0,Detached,Beddington Heights,Wood Frame,"Brick, Metal, See Remarks",North,"Dishwasher-Built-In, Dryer, Oven-Microwave, Refrigerator, See Remarks, Stove-Electric, Washer","Natural Gas, See Remarks",389900.0,"Double Garage Detached, Heated",Detached,Bi-Level,2444.0,1246.0,2.0,1979,06/23/2017,8.0,t3k 1l2
16,548000.0,Unfinished,2.0,3.0,Detached,Mahogany,Wood Frame,Stucco,East,"Dishwasher-Built-In, Dryer, Microwave Hood Cover, Oven-Microwave, Refrigerator, Stove-Gas, Washer",Natural Gas,557000.0,Double Garage Attached,Detached,2 Storey,3509.0,2325.0,2.0,2012,07/09/2017,22.0,T3M 1M9
17,625000.0,Unfinished,2.0,3.0,Semi Detached,Hillhurst,Wood Frame,"Stucco, Wood",West,"Alarm/Security System, Dishwasher-Built-In, Garage Control, Garage Opener, Hood Fan, Window Coverings-All",Natural Gas,625000.0,Double Garage Detached,Attached,2 & Half St,3775.0,1844.0,2.0,1999,07/30/2017,9.0,T2N 2B2
18,630000.0,Suite,2.0,5.0,Detached,Banff Trail,Wood Frame,Stucco,Southwest,"Refrigerator, See Remarks, Stove-Electric, Washer, Window Coverings-All",Natural Gas,649000.0,Single Garage Detached,Detached,Bungalow,3738.0,1222.0,4.0,1952,08/28/2017,68.0,T2M 3Y2
19,367500.0,Fully Finished,1.0,2.0,Semi Detached,Rosemont,Wood Frame,Stucco,West,"Dishwasher-Built-In, Dryer, Garburator, Refrigerator, Stove-Electric, Washer",Natural Gas,380000.0,"Stall, Front Drive Access",Attached,3 Lvl Split,2652.0,918.0,2.0,1959,10/03/2017,117.0,T2K 1M7
