,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
1,750000.0,Fully Finished,3.0,5.0,Detached,Douglasdale/Glen,Wood Frame,Stucco,Northeast,"Air Conditioning-Central, Alarm/Security System, Dishwasher-Built-In, Fan-Ceiling, Garage Opener-2 Control, Hood Fan, Oven-Microwave, Refrigerators-Two, Storage Shed, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Water Softener, Window Coverings-All",Natural Gas,765000.0,Double Garage Attached,Detached,2 Storey,4229.0,2380.0,4.0,1994,08/20/2014,48.0,T2Z 2P3
2,417000.0,Fully Finished,3.0,3.0,Detached,Bridlewood,Wood Frame,Vinyl,Southeast,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Oven-Microwave, Refrigerator, Stove-Electric, Vacuum System-Roughed-In, Washer, Window Coverings-All",Natural Gas,424800.0,Double Garage Attached,Detached,2 Storey,2209.0,1376.0,4.0,1999,07/30/2014,18.0,T2Y 3S8
3,442500.0,Unfinished,2.0,3.0,Detached,Cranston,Wood Frame,Concrete,North,"Air Conditioning-Central, Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Window Coverings-All",Natural Gas,449900.0,Double Garage Attached,Detached,2 Storey,2307.0,1693.0,4.0,1999,07/25/2014,16.0,T3M 1A5
4,334000.0,Fully Finished,3.0,4.0,Row,Country Hills Village,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,337700.0,Stall,Attached,2 Storey,1719.0,1141.0,1.0,2007,07/17/2014,10.0,T3K 0E7
5,336000.0,Fully Finished,2.0,4.0,Detached,Pineridge,Wood Frame,"Stucco, Wood",North,"Dishwasher-Built-In, Dryer, Stove-Electric, Washer",Natural Gas,339900.0,Double Garage Detached,Detached,4 Lvl Split,1801.0,1108.0,2.0,1975,07/28/2014,23.0,T1Y 2B6
6,440000.0,Partly Finished,3.0,4.0,Detached,McKenzie Towne,Wood Frame,"Vinyl, Wood",West,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,448800.0,"Double Garage Detached, Over Sized",Detached,2 Storey,2402.0,1582.0,3.0,2002,08/08/2014,36.0,T2Z 4A8
7,600000.0,Fully Finished,2.0,4.0,Detached,Lakeview,Wood Frame,"Brick, Stucco, Wood",West,"Dishwasher-Built-In, Dryer, Freezer, Hood Fan, Oven-Microwave, Refrigerator, Stove-Electric, Washer, Water Softener, Window Coverings-All",Natural Gas,629900.0,Double Garage Detached,Detached,Bungalow,3202.0,1274.0,4.0,1964,07/30/2014,23.0,T3E 5Z9
8,470000.0,Fully Finished,2.0,4.0,Detached,Hidden Valley,Wood Frame,Vinyl,Northeast,"Alarm/Security System, Dishwasher-Built-In, Dryer, Freezer, Garage Opener-2 Control, Hood Fan, Refrigerators-Two, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,474900.0,Double Garage Attached,Detached,Bungalow,2522.0,1328.0,2.0,1993,07/22/2014,10.0,T3A 5B4
9,362000.0,Fully Finished,2.0,3.0,Row,Rocky Ridge,Wood Frame,"Vinyl, Wood",Southwest,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,369000.0,Double Garage Attached,Attached,2 Storey,2193.0,1304.0,2.0,1998,07/19/2014,16.0,T3G 4P6
10,477500.0,Unfinished,2.0,4.0,Detached,McKenzie Towne,Wood Frame,"Stucco, Vinyl",West,"Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Gas, Window Coverings-All",Natural Gas,482500.0,"Double Garage Detached, Over Sized",Detached,2 Storey,2734.0,2039.0,2.0,2006,08/12/2014,32.0,T2Z 4Z7
11,481000.0,Fully Finished,2.0,4.0,Detached,Lakeview,Wood Frame,Metal,Southwest,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,489900.0,Double Garage Detached,Detached,Bungalow,2648.0,1130.0,2.0,1967,07/30/2014,16.0,T3E 5X6
12,540000.0,Fully Finished,3.0,4.0,Detached,Tuscany,Wood Frame,Vinyl,Northwest,"Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Hood Fan, Humidifier-Power (Furnace), Refrigerator, Storage Shed, Stove-Gas, Washer, Window Coverings-All",Natural Gas,549900.0,Double Garage Attached,Detached,2 Storey,2781.0,1706.0,4.0,1997,08/24/2014,38.0,T3L 2A2
13,385000.0,Unfinished,2.0,2.0,Semi Detached,Panorama Hills,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Oven-Microwave, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,399900.0,Double Garage Detached,Attached,2 Storey,2045.0,1291.0,2.0,2007,07/16/2014,13.0,T3K 0L1
14,414000.0,Unfinished,2.0,3.0,Detached,Chaparral,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Garage Control, Garage Opener-1 Control, Microwave Hood Cover, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,415000.0,Single Garage Attached,Detached,2 Storey,2462.0,1657.0,2.0,2012,08/01/2014,18.0,T2X 0T4
15,420000.0,Fully Finished,2.0,5.0,Detached,Beddington Heights,Wood Frame,Cedar,South,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Garburator, Microwave Hood Cover, Refrigerator, Stove-Electric, Vacuum System Attachments, Water Softener",Natural Gas,429900.0,Double Garage Detached,Detached,Bungalow,1855.0,1140.0,5.0,1981,07/24/2014,20.0,T3K 2A9
16,267500.0,Fully Finished,1.0,2.0,Detached,Dover,Wood Frame,Wood,South,"Dishwasher-Built-In, Refrigerator, Storage Shed, Stove-Electric",Natural Gas,279900.0,,Detached,Bi-Level,1460.0,688.0,2.0,1971,08/13/2014,36.0,T2B 1W4
17,665000.0,Fully Finished,3.0,3.0,Row,Garrison Green,Wood Frame,Composite,East,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Countertop Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,684900.0,Double Garage Detached,Attached,2 Storey,4119.0,1926.0,2.0,2007,07/30/2014,26.0,T3R 7S5
18,424000.0,Unfinished,2.0,3.0,Detached,Skyview Ranch,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Microwave Hood Cover, Refrigerator, Stove-Electric, Washer",Natural Gas,425900.0,Double Garage Detached,Detached,2 Storey,2288.0,1544.0,2.0,2010,07/11/2014,8.0,T3N 0A9
19,427500.0,Fully Finished,2.0,4.0,Detached,Cedarbrae,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Garage Control, Garage Opener, Garage Opener-2 Control, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,439900.0,Double Garage Attached,Detached,4 Lvl Split,2633.0,1603.0,4.0,1985,08/22/2014,47.0,T2W 5J1
20,430000.0,Fully Finished,3.0,4.0,Detached,Coral Springs,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Dryer, Refrigerator, Stove-Electric, Washer",Natural Gas,439900.0,Double Garage Attached,Detached,2 Storey,2625.0,1816.0,5.0,1998,07/18/2014,9.0,T3J 3K6
21,1080000.0,Fully Finished,3.0,4.0,Detached,Midnapore,Wood Frame,"Stone, Wood",West,"Dishwasher-Built-In, Garage Opener, Garage Opener-2 Control, Refrigerator, Stove-Gas",Natural Gas,1169000.0,"Double Garage Attached, Over Sized",Detached,2 Storey,6514.0,2635.0,6.0,1980,07/30/2014,15.0,T2X 1N6
