,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
1,555000.0,Fully Finished,3.0,4.0,Detached,Signal Hill,Wood Frame,Stucco,Southwest,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Garburator, Refrigerator, Stove-Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,569000.0,Double Garage Attached,Detached,Bungalow,3107.0,1473.0,2.0,1990,09/06/2011,98.0,T3H 2W9
2,436000.0,Fully Finished,2.0,4.0,Detached,Braeside,Wood Frame,"Stucco, Vinyl",North,"Dishwasher-Built-In, Garage Control, Garage Opener-1 Control, Hood Fan, Oven-Microwave, Refrigerator, Storage Shed, Stove-Electric, Window Coverings-All",Natural Gas,439400.0,"Double Garage Detached, Insulated, Heated",Detached,2 Sty Split,2149.0,1694.0,2.0,1967,06/18/2011,14.0,T2W 0E4
3,321000.0,Fully Finished,2.0,3.0,Detached,Copperfield,Wood Frame,Vinyl,North,"Alarm/Security System, Dishwasher-Built-In, Dryer, Oven-Microwave, Refrigerator, Stove-Electric, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,329000.0,,Detached,4 Lvl Split,1735.0,1511.0,2.0,2002,08/05/2011,59.0,T2V 2X5
4,241000.0,Unfinished,2.0,4.0,Detached,Falconridge,Wood Frame,Wood,North,"Dishwasher-Built-In, Hood Fan, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,249900.0,,Detached,4 Lvl Split,1565.0,1184.0,2.0,1981,07/29/2011,58.0,T3J 1G4
5,525000.0,Fully Finished,3.0,4.0,Detached,Cougar Ridge,Wood Frame,"Stone, Vinyl, Wood Shingle",North,"Dishwasher-Built-In, Garage Opener, Garage Opener-2 Control, Refrigerator",Natural Gas,539900.0,Double Garage Attached,Detached,2 Storey,3057.0,2295.0,2.0,2003,06/29/2011,29.0,T3H 5N4
6,810000.0,Fully Finished,3.0,6.0,Detached,West Springs,Wood Frame,"Stone, Stucco",North,"Dishwasher-Built-In, Hood Fan, Oven-Built-In, Oven-Microwave, Stove-Countertop Gas, Vacuum System-Roughed-In",Natural Gas,839000.0,Double Garage Attached,Detached,2 Storey,2998.0,3107.0,2.0,2007,06/30/2011,20.0,T3H 5E3
7,389000.0,Partly Finished,2.0,3.0,Detached,Inglewood,Wood Frame,Vinyl,West,"Dryer, Freezer, Refrigerator, Stove-Gas, Washer, Window Coverings-All",Natural Gas,410000.0,Single Garage Detached,Detached,Bungalow,2293.0,1005.0,1.0,1930,06/08/2011,12.0,T2G 3L9
8,460500.0,Fully Finished,3.0,4.0,Detached,Citadel,Wood Frame,Vinyl,Southeast,"Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Storage Shed, Stove-Electric, Vacuum System Attachments, Window Coverings-All",Natural Gas,464900.0,Double Garage Attached,Detached,2 Sty Split,2724.0,1912.0,2.0,2000,08/29/2011,91.0,T3G 4W3
9,520000.0,Fully Finished,3.0,3.0,Detached,Parkland,Wood Frame,Wood,East,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Refrigerator, Stove-Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,529900.0,"Double Garage Detached, Over Sized",Detached,4 Lvl Split,2261.0,1276.0,2.0,1974,06/21/2011,20.0,T2J 3X6
10,133000.0,Fully Finished,1.0,3.0,Semi Detached,Penbrooke Meadows,Wood Frame,Vinyl,East,"Dryer, Hood Fan, Refrigerator, Stove-Electric, Washer",Natural Gas,138800.0,,Attached,Bi-Level,933.0,484.0,2.0,1971,10/04/2011,119.0,T2A 1V8
11,401000.0,Unfinished,2.0,4.0,Detached,Royal Oak,Wood Frame,"Stone, Stucco",Northeast,None,Natural Gas,399900.0,Double Garage Attached,Detached,2 Storey,2734.0,2238.0,4.0,2003,06/21/2011,19.0,T3G 5R5
12,294500.0,Fully Finished,1.0,3.0,Detached,Coventry Hills,Wood Frame,Vinyl,Northeast,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,304900.0,,Detached,3 Lvl Split,1723.0,1033.0,2.0,1996,08/17/2011,71.0,T3K 4L8
13,390000.0,Fully Finished,3.0,4.0,Detached,Coventry Hills,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Dryer, Garage Opener, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,399900.0,Double Garage Attached,Detached,2 Storey,2190.0,1743.0,4.0,2004,08/09/2011,62.0,T3K 6E7
14,443000.0,Fully Finished,2.0,3.0,Detached,Varsity,Wood Frame,"Stucco, Vinyl",East,"Dishwasher-Built-In, Garage Opener-1 Control, Hood Fan, Refrigerator, Storage Shed, Stove-Gas, Window Coverings-All",Natural Gas,449900.0,Double Garage Detached,Detached,Bungalow,2317.0,1265.0,2.0,1967,06/09/2011,4.0,T3A 0L2
15,498500.0,Fully Finished,2.0,4.0,Detached,Charleswood,Wood Frame,"Stucco, Wood",East,"Dishwasher-Built-In, Dryer, Hood Fan, Oven-Microwave, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,519900.0,"Double Garage Detached, Over Sized, RV Parking",Detached,Bungalow,2883.0,1173.0,4.0,1961,08/10/2011,71.0,T2L 1A1
16,320000.0,Fully Finished,2.0,4.0,Semi Detached,Midnapore,Wood Frame,"Brick, Stucco, Wood",West,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Hood Fan, Refrigerator, See Remarks, Storage Shed, Stove-Electric, Washer, Water Softener, Window Coverings-All",Natural Gas,329000.0,"RV Parking, No Assigned Parking",Attached,2 Storey,1968.0,1500.0,2.0,1980,07/13/2011,41.0,T2X 1J3
17,450000.0,Fully Finished,2.0,3.0,Detached,Charleswood,Wood Frame,"Metal, Stucco",South,"Dryer, Garage Opener-1 Control, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,454900.0,Double Garage Detached,Detached,Bungalow,2337.0,1020.0,4.0,1960,06/16/2011,8.0,T2L 0T6
18,382000.0,Fully Finished,3.0,3.0,Detached,Evanston,Wood Frame,Vinyl,Southwest,"Air Conditioning-Central, Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Oven-Microwave, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Window Coverings-All",Natural Gas,389900.0,Double Garage Attached,Detached,2 Storey,2088.0,1396.0,4.0,2003,06/27/2011,24.0,T3P 1B7
19,385000.0,Fully Finished,3.0,3.0,Semi Detached,West Springs,Wood Frame,"Stone, Vinyl",West,"Dishwasher-Built-In, Garage Opener-2 Control, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,399900.0,Double Garage Detached,Attached,Bungalow,2017.0,1110.0,2.0,2002,06/29/2011,29.0,T3H 4P4
20,212000.0,Fully Finished,1.0,3.0,Detached,Castleridge,Wood Frame,Vinyl,North,See Remarks,Natural Gas,215900.0,,Detached,2 Storey,1447.0,1173.0,3.0,1981,09/09/2011,93.0,T3J 1Z3
21,430000.0,Fully Finished,2.0,2.0,Detached,Richmond,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Refrigerator, Washer",Natural Gas,434900.0,Single Garage Detached,Detached,Bungalow,2648.0,1011.0,5.0,1989,07/08/2011,35.0,T3E 1Y1
22,817500.0,Unfinished,1.0,1.0,Detached,Altadore,Wood Frame,"Cedar, Stucco",Southeast,None,Natural Gas,845900.0,Single Garage Detached,Detached,Bungalow,3333.0,1237.0,3.0,1956,06/14/2011,14.0,T2T 2P9
23,388000.0,Fully Finished,3.0,4.0,Detached,Millrise,Wood Frame,Stucco,North,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Oven-Microwave, Refrigerator, See Remarks, Stove-Electric, Washer, Window Coverings-All",Natural Gas,399900.0,Double Garage Attached,Detached,Bungalow,2093.0,1442.0,4.0,1992,08/13/2011,67.0,T2Y 2W6
24,362937.0,Unfinished,2.0,3.0,Detached,McKenzie Towne,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Microwave Hood Cover, Refrigerator, Stove-Electric",Natural Gas,362300.0,Double Garage Detached,Detached,2 Storey,951.0,1404.0,2.0,2011,09/01/2011,88.0,T2Z 0M4
25,572000.0,Fully Finished,2.0,5.0,Detached,Edgemont,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Garburator, Refrigerator, Stove-Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,569900.0,"Double Garage Attached, Over Sized",Detached,2 Sty Split,2922.0,2179.0,4.0,1987,06/15/2011,8.0,T3A 4S3
26,530000.0,Fully Finished,3.0,5.0,Detached,Woodbine,Wood Frame,"Brick, Stucco",North,"Air Cleaner-Electronic, Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Garburator, Oven-Built-In, Oven-Microwave, Refrigerators-Two, See Remarks, Vacuum System Attachments, Washer, Water Softener, Window Coverings-All",Natural Gas,549900.0,"Double Garage Attached, Heated, Over Sized",Detached,Bungalow,3101.0,1976.0,4.0,1989,06/30/2011,22.0,T2W 4P8
