,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
0,270000.0,Fully Finished,2.0,3.0,Semi Detached,Marlborough,Wood Frame,Vinyl,Northeast,"Dishwasher-Built-In, Dryer, Refrigerator, See Remarks, Stove-Gas, Washer",Natural Gas,279800.0,Double Garage Detached,Attached,Bungalow,1496.0,1007.0,2.0,1973,07/17/2012,19.0,
1,260000.0,Partly Finished,1.0,3.0,Detached,Martindale,Wood Frame,Vinyl,Northeast,None,Natural Gas,264900.0,Double Garage Detached,Detached,2 Storey,1680.0,1151.0,2.0,1997,07/20/2012,15.0,T3J 3S1
2,490000.0,Fully Finished,3.0,6.0,Detached,Auburn Bay,Wood Frame,Vinyl,Southeast,"Dishwasher-Built-In, Dryer, Garage Opener, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Gas, Washer, Window Coverings-All",Natural Gas,499900.0,Double Garage Attached,Detached,2 Storey,2970.0,2351.0,2.0,2006,09/10/2012,76.0,T3M 0H1
3,770000.0,Fully Finished,3.0,4.0,Semi Detached,Richmond,Wood Frame,"Stone, Stucco",West,"Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Humidifier-Power (Furnace), Oven-Built-In, Oven-Microwave, Refrigerators-Two, Stove-Countertop Gas",Natural Gas,779900.0,Double Garage Detached,Attached,2 Storey,2411.0,1917.0,2.0,2012,08/26/2012,58.0,T2E 1X4
4,1450000.0,Fully Finished,4.0,5.0,Detached,West Springs,Wood Frame,"Stone, Stucco",North,"Air Conditioning-Central, Alarm/Security System, Compactor, Dishwasher-Built-In, Dryer, Garage Opener, Garage Opener-2 Control, Garburator, Hood Fan, Oven-Built-In, Refrigerator, Stove-Countertop Gas, Vacuum System Attachments, Vacuum Systems, Washer",Natural Gas,1495000.0,"Triple Garage Attached, Insulated, Over Sized",Detached,2 Storey,7028.0,3745.0,6.0,2008,08/24/2012,51.0,T3H 0C9
5,352500.0,Fully Finished,3.0,3.0,Semi Detached,Panorama Hills,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Refrigerator, Stove-Electric, Washer",Natural Gas,359900.0,Double Garage Detached,Attached,2 Storey,1878.0,1226.0,4.0,2007,11/03/2012,128.0,T3K 0L1
6,283000.0,"Fully Finished, Suite",2.0,4.0,Semi Detached,Queensland,Wood Frame,Wood,Southeast,"Dishwasher-Built-In, Dryer-Two, Oven-Microwave, Refrigerators-Two, Storage Shed, Stove-Electric, Washer",Natural Gas,284900.0,2 Outdoor Stalls,Attached,Bungalow,1510.0,925.0,2.0,1977,09/20/2012,84.0,T2J 4T3
7,566000.0,Unfinished,2.0,3.0,Detached,Panorama Hills,Wood Frame,"Stone, Vinyl",Southeast,"Dishwasher-Built-In, Microwave Hood Cover, Refrigerator, Stove-Electric",Natural Gas,579900.0,Double Garage Attached,Detached,2 Storey,915.0,2281.0,2.0,2012,08/21/2012,55.0,T3K 0V6
8,435000.0,Fully Finished,2.0,3.0,Detached,Chaparral,Wood Frame,"Stone, Vinyl",West,"Air Conditioning-Central, Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum System-Roughed-In, Washer, Window Coverings-All",Natural Gas,439000.0,Double Garage Attached,Detached,2 Sty Split,2544.0,1885.0,4.0,1996,08/15/2012,51.0,T2X 3K6
9,435000.0,Fully Finished,2.0,4.0,Detached,Canyon Meadows,Wood Frame,"Brick, See Remarks",Northeast,"Dishwasher-Built-In, Garage Opener-2 Control, Hood Fan, Refrigerators-Two, Storage Shed, Stove-Countertop Electric, Vacuum System Attachments, Vacuum Systems, Window Coverings-All",Natural Gas,445000.0,Double Garage Detached,Detached,Bungalow,2216.0,1151.0,2.0,1974,07/13/2012,17.0,T2W 2M5
