,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
0,965000.0,,0.0,1.0,Detached,Elbow Park,Wood Frame,See Remarks,Southeast,None,,982327.0,,Detached,2 Storey,7765.0,2777.0,0.0,1931,08/26/2011,65.0,T2S 2H7
2,409000.0,Fully Finished,3.0,4.0,Detached,Edgemont,Wood Frame,"Stucco, Wood",South,"Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Hood Fan, Humidifier-Power (Furnace), Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,419000.0,Double Garage Attached,Detached,2 Storey,2542.0,1990.0,4.0,1980,07/13/2011,19.0,T3A 2V2
3,1000000.0,Fully Finished,4.0,4.0,Detached,West Hillhurst,Wood Frame,"Stone, Stucco",South,"Alarm/Security System, Dishwasher-Built-In, Garage Opener-2 Control, Garburator, Oven-Microwave, Refrigerator, Refrigerators-Two, Stove-Gas, Vacuum System Attachments, Window Coverings-All",Natural Gas,1049900.0,"Double Garage Detached, Over Sized",Detached,2 Storey,5412.0,2190.0,2.0,2004,07/20/2011,26.0,T2N 0Z6
4,350000.0,"Suite, Fully Finished",2.0,5.0,Detached,Coventry Hills,Wood Frame,Vinyl,East,"Air Conditioner-Window, Dishwasher-Built-In, Dryer, Garage Opener, Hood Fan, Refrigerators-Two, Stoves-Two, Vacuum System Attachments, Washer",Natural Gas,359900.0,Double Garage Attached,Detached,Bi-Level,1878.0,1103.0,4.0,1997,07/11/2011,16.0,T3K 4M4
5,296000.0,Fully Finished,2.0,4.0,Detached,Martindale,Wood Frame,Vinyl,East,"Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,299900.0,Double Garage Detached,Detached,2 Storey,1731.0,1200.0,2.0,1998,08/27/2011,59.0,T3J 3T1
6,333620.0,Unfinished,2.0,3.0,Detached,Auburn Bay,Wood Frame,Vinyl,South,"Dishwasher-Built-In, Microwave Hood Cover, Refrigerator, Stove-Electric",Natural Gas,332589.0,,Detached,2 Storey,682.0,1262.0,2.0,2011,08/14/2011,52.0,T3M 0P1
7,515000.0,Unfinished,3.0,3.0,Semi Detached,Montgomery,Wood Frame,"Stone, Stucco",Northeast,"Dishwasher-Built-In, Dryer, Microwave Hood Cover, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,529900.0,Double Garage Detached,Attached,2 Storey,1618.0,1976.0,2.0,2010,08/13/2011,37.0,T3B 0A7
8,413500.0,Fully Finished,2.0,3.0,Detached,Millrise,Wood Frame,"Vinyl, Wood",North,"Dishwasher-Built-In, Fan-Ceiling, Microwave Hood Cover, Refrigerator, Storage Shed, Stove-Electric, Window Coverings-All",Natural Gas,424000.0,Double Garage Attached,Detached,2 Storey,2182.0,1628.0,4.0,1987,08/24/2011,47.0,T2Y 2R5
9,353000.0,Fully Finished,2.0,3.0,Detached,Country Hills,Wood Frame,Vinyl,West,"Dryer, Garage Opener-2 Control, Oven-Microwave, Refrigerator, See Remarks, Stove-Electric, Washer, Window Coverings-All",Natural Gas,369900.0,Double Garage Attached,Detached,2 Storey,2176.0,1316.0,2.0,1999,10/03/2011,91.0,T4H 5B6
10,395000.0,Fully Finished,2.0,4.0,Detached,Glamorgan,Wood Frame,"Stucco, Wood",West,"Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Control, Garage Opener-1 Control, Hood Fan, Refrigerator, Stove-Electric, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,434500.0,Single Garage Detached,Detached,4 Lvl Split,2570.0,1135.0,2.0,1958,10/07/2011,104.0,T3E 4V2
11,510000.0,,1.0,3.0,Detached,Sunalta,Wood Frame,Wood Shingle,South,"Dishwasher-Built-In, Dryer, Freezer, Hood Fan, Oven-Microwave, Refrigerator, Stove-Gas, Washer, Window Coverings-All",Natural Gas,514888.0,Double Garage Detached,Detached,1 & Half St,1867.0,1184.0,2.0,1911,07/16/2011,15.0,T3C 0W7
