,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
0,300000.0,Partly Finished,2.0,2.0,Detached,Coventry Hills,Wood Frame,Vinyl,Northeast,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,308000.0,Rear Drive Access,Detached,4 Lvl Split,1737.0,1001.0,4.0,2004,09/22/2011,24.0,T3K 5W6
1,414900.0,Unfinished,1.0,2.0,Detached,Renfrew,Wood Frame,Wood,West,"Dishwasher-Built-In, Dryer, Refrigerator, Stove-Electric, Washer, Window Coverings-All",Natural Gas,414900.0,Single Garage Detached,Detached,1 & Half St,2068.0,1240.0,2.0,1914,10/07/2011,29.0,T2E 3T5
2,233000.0,,2.0,3.0,Semi Detached,Dover,Wood Frame,Wood,North,"Dishwasher-Built-In, Dryer-Two, Fan-Ceiling, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Washer, Window Coverings-All",Natural Gas,238800.0,Rear Drive Access,Attached,Bungalow,1317.0,1104.0,1.0,1975,09/15/2011,16.0,T2B 2J4
3,1350000.0,Fully Finished,3.0,4.0,Detached,Upper Mount Royal,Wood Frame,Stucco,East,"Alarm/Security System, Dishwasher-Built-In, Dryer, Garage Opener-1 Control, Oven-Microwave, Refrigerator, Storage Shed, Stove-Gas, Vacuum System Attachments, Washer, Window Coverings-All",Natural Gas,1399900.0,Double Garage Attached,Detached,2 Storey,9976.0,2640.0,4.0,1930,10/14/2011,36.0,T2T 3H4
4,262000.0,Fully Finished,2.0,5.0,Detached,Marlborough,Wood Frame,Stucco,North,Dishwasher-Built-In,Natural Gas,279999.0,,Detached,Bungalow,1544.0,1054.0,2.0,1971,09/25/2011,24.0,T2A 3E7
5,296500.0,Partly Finished,1.0,3.0,Detached,Monterey Park,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Garage Opener-1 Control, Refrigerator, Stove-Electric, Window Coverings-All",Natural Gas,304900.0,Double Garage Attached,Detached,2 Storey,1912.0,1320.0,4.0,1996,09/29/2011,23.0,T1Y 7A7
6,480000.0,Fully Finished,3.0,5.0,Detached,West Springs,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Garage Opener-2 Control, Hood Fan, Refrigerators-Two, Stove-Countertop Electric, Washer, Window Coverings-All",Natural Gas,489900.0,Double Garage Attached,Detached,Bi-Level,2794.0,1509.0,2.0,2004,09/23/2011,17.0,T3H 5E6
7,675000.0,Fully Finished,2.0,3.0,Detached,Tuscany,Wood Frame,"Stone, Vinyl",Southeast,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garage Opener-2 Control, Garburator, Refrigerator, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,700000.0,Double Garage Attached,Detached,Bungalow,3140.0,1479.0,4.0,2003,10/31/2011,54.0,T3L 2W2
8,380000.0,Fully Finished,1.0,4.0,Detached,Dalhousie,Wood Frame,See Remarks,Northwest,"Dishwasher-Portable, Dryer, Freezer, Garage Opener-1 Control, Hood Fan, Refrigerators-Two, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Water Softener, Window Coverings-All",Natural Gas,389900.0,"Single Garage Attached, Over Sized",Detached,Bi-Level,2386.0,1395.0,4.0,1971,09/02/2011,7.0,T3A 1L9
9,805288.0,Fully Finished,2.0,3.0,Detached,Valley Ridge,Wood Frame,Stucco,South,"Air Cleaner-Electronic, Alarm/Security System, Dishwasher-Built-In, Garage Opener-2 Control, Garburator, Hood Fan, Oven-Built-In, Refrigerator, See Remarks, Stove-Electric, Window Coverings-All",Natural Gas,799900.0,"Double Garage Attached, Over Sized",Detached,Bungalow,3820.0,1743.0,2.0,2000,11/15/2011,71.0,T3B 5V1
