,Sold Price,Basement Development,Baths Full,Beds Total,Building Type,Community,Construction Type,Exterior,Front Exposure,Goods Included,Heating Fuel,List Price,Parking,Property Type,Style,Tax Amount,Tot Flr Area A.G. (SF),Total Parking,Yr Built,day_sold,dom,postal_code
1,389000.0,Partly Finished,1.0,2.0,Detached,Bridgeland/Riverside,Wood Frame,Stucco,West,Window Coverings-All,Natural Gas,379900.0,,Detached,Bungalow,1953.0,796.0,0.0,1912,06/23/2014,11.0,T2E 3W6
2,412000.0,Fully Finished,2.0,3.0,Detached,Evergreen,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Garage Opener-1 Control, Microwave Hood Cover, Refrigerator, Storage Shed, Stove-Countertop Gas, Window Coverings-All",Natural Gas,422888.0,Double Garage Detached,Detached,4 Lvl Split,2127.0,936.0,2.0,2004,07/04/2014,25.0,T2Y 4T4
3,378000.0,Partly Finished,2.0,3.0,Detached,Saddle Ridge,Wood Frame,Asphalt Shingles,West,"Dishwasher-Built-In, Dryer, Garage Opener, Garage Opener-1 Control, Refrigerator, Stove-Electric, Washer",Natural Gas,389900.0,Double Garage Detached,Detached,2 Storey,1978.0,1256.0,2.0,2003,06/24/2014,14.0,T3J 4R6
4,445000.0,Fully Finished,2.0,3.0,Detached,Tuscany,Wood Frame,Vinyl,West,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Washer, Window Coverings-All",Natural Gas,439900.0,"Rear Drive Access, No Assigned Parking",Detached,2 Storey,2358.0,1360.0,2.0,2004,06/28/2014,16.0,T3L 3E2
5,599900.0,Unfinished,2.0,3.0,Detached,Auburn Bay,Wood Frame,"Stone, Vinyl, Wood",Northwest,"Air Conditioning-Central, Dishwasher-Built-In, Garage Opener-1 Control, Hood Fan, Refrigerator, Stove-Gas, Window Coverings-All",Natural Gas,599900.0,Double Garage Attached,Detached,2 Storey,3164.0,2357.0,4.0,2007,07/31/2014,56.0,T3M 0J7
6,692000.0,Fully Finished,3.0,4.0,Detached,Cranston,Wood Frame,"Stone, Stucco",South,"Alarm/Security System, Dishwasher-Built-In, Fan-Ceiling, Garage Opener-2 Control, Hood Fan, Oven-Built-In, Oven-Microwave, Refrigerator, Stove-Electric, Water Softener, Window Coverings-All",Natural Gas,699800.0,Double Garage Attached,Detached,2 Storey,4495.0,2589.0,4.0,2010,08/05/2014,55.0,T3M 0S5
7,820000.0,Fully Finished,3.0,5.0,Detached,Arbour Lake,Wood Frame,"Stone, Stucco",Northwest,"Alarm/Security System, Dishwasher-Built-In, Fan-Ceiling, Garage Opener-2 Control, Microwave Hood Cover, Refrigerator, Storage Shed, Stove-Electric, Vacuum System Attachments, Vacuum Systems, Window Coverings-All",Natural Gas,829900.0,"Triple Garage Attached, Insulated, Over Sized",Detached,2 Storey,4343.0,2303.0,6.0,2002,08/12/2014,63.0,T3G 5G3
8,1000000.0,Unfinished,2.0,2.0,Detached,Hounsfield Heights/Briar Hill,Wood Frame,Wood,West,None,Natural Gas,1069900.0,"Single Garage Detached, Front Drive Access",Detached,Bungalow,7523.0,1786.0,6.0,1958,06/17/2014,11.0,T2N 2E8
9,414000.0,Fully Finished,2.0,4.0,Detached,Coventry Hills,Wood Frame,Vinyl,North,"Dishwasher-Built-In, Dryer, Hood Fan, Refrigerators-Two, Stove-Electric, Washer, Water Distiller, Window Coverings-All",Natural Gas,417700.0,,Detached,2 Storey,2117.0,1237.0,2.0,2004,06/18/2014,8.0,T3K 6B2
10,377500.0,Fully Finished,3.0,4.0,Detached,Harvest Hills,Wood Frame,Vinyl,East,"Dishwasher-Built-In, Dryer, Fan-Ceiling, Garburator, Hood Fan, Refrigerator, Storage Shed, Stove-Electric, Vacuum System-Roughed-In, Washer, Window Coverings-All",Natural Gas,385000.0,Parking Pad Cement or Paved,Detached,4 Lvl Split,1856.0,1054.0,2.0,1997,06/17/2014,12.0,T3K 4R4
